dataset,size,quality,method,metric,seed,mi_value,umis_per_cell,fitted_mi_value,A_info,B_info,A_info_err,B_info_err,y_info,y_info_lower,A_cell_fit,B_cell_fit,C_cell_fit,A_cell_err,B_cell_err,C_cell_err,y_cell_upper,y_cell_lower
merfish,203,0.1351267,SCVI,ng_idx,1404,0.28733,50,0.3108471067502877,0.0024168820815295,0.0144924317570334,0.0005798322808058,0.0014994145900448,0.0297262173993328,-0.0297262173993328,999999.7730198383,0.07822240706611962,2.21545683882046,65477097.72919085,0.07940120546403193,1.6406769386043965,22.464992851676087,-22.464992851676087
merfish,203,0.1351267,SCVI,ng_idx,2303,0.2826,50,0.3108471067502877,0.0024168820815295,0.0144924317570334,0.0005798322808058,0.0014994145900448,0.0297262173993328,-0.0297262173993328,999999.7730198383,0.07822240706611962,2.21545683882046,65477097.72919085,0.07940120546403193,1.6406769386043965,22.464992851676087,-22.464992851676087
merfish,203,0.1351267,SCVI,ng_idx,2701,0.37501,50,0.3108471067502877,0.0024168820815295,0.0144924317570334,0.0005798322808058,0.0014994145900448,0.0297262173993328,-0.0297262173993328,999999.7730198383,0.07822240706611962,2.21545683882046,65477097.72919085,0.07940120546403193,1.6406769386043965,22.464992851676087,-22.464992851676087
merfish,203,0.2016475,SCVI,ng_idx,1404,0.42906,74,0.4069755151580425,0.0024168820815295,0.0144924317570334,0.0005798322808058,0.0014994145900448,0.0312511908211683,-0.0312511908211683,999999.9480267521,0.08622227092179219,2.45598551930481,17715839.95044157,0.08673694135707902,1.7097027503793822,3.1608682835944997,-3.1608682835944997
merfish,203,0.2016475,SCVI,ng_idx,2303,0.37611,74,0.4069755151580425,0.0024168820815295,0.0144924317570334,0.0005798322808058,0.0014994145900448,0.0312511908211683,-0.0312511908211683,999999.9480267521,0.08622227092179219,2.45598551930481,17715839.95044157,0.08673694135707902,1.7097027503793822,3.1608682835944997,-3.1608682835944997
merfish,203,0.2016475,SCVI,ng_idx,2701,0.33311,74,0.4069755151580425,0.0024168820815295,0.0144924317570334,0.0005798322808058,0.0014994145900448,0.0312511908211683,-0.0312511908211683,999999.9480267521,0.08622227092179219,2.45598551930481,17715839.95044157,0.08673694135707902,1.7097027503793822,3.1608682835944997,-3.1608682835944997
merfish,203,0.3009156,SCVI,ng_idx,1404,0.52054,110,0.5175785802709598,0.0024168820815295,0.0144924317570334,0.0005798322808058,0.0014994145900448,0.0300173274376777,-0.0300173274376777,999999.9996545683,0.09804424190129883,2.7976923027451486,521585.1916142711,0.07381481234507833,1.3786498283099016,6.037727869693794,-6.037727869693794
merfish,203,0.3009156,SCVI,ng_idx,2303,0.56552,110,0.5175785802709598,0.0024168820815295,0.0144924317570334,0.0005798322808058,0.0014994145900448,0.0300173274376777,-0.0300173274376777,999999.9996545683,0.09804424190129883,2.7976923027451486,521585.1916142711,0.07381481234507833,1.3786498283099016,6.037727869693794,-6.037727869693794
merfish,203,0.3009156,SCVI,ng_idx,2701,0.49249,110,0.5175785802709598,0.0024168820815295,0.0144924317570334,0.0005798322808058,0.0014994145900448,0.0300173274376777,-0.0300173274376777,999999.9996545683,0.09804424190129883,2.7976923027451486,521585.1916142711,0.07381481234507833,1.3786498283099016,6.037727869693794,-6.037727869693794
merfish,203,0.4490518,SCVI,ng_idx,1404,0.55219,165,0.6388214395579965,0.0024168820815295,0.0144924317570334,0.0005798322808058,0.0014994145900448,0.0288548510923646,-0.0288548510923646,999999.047800572,0.10189479563519954,3.0307373061766016,11115436.43656133,0.0702702885394399,1.2940413448332815,2.711680487727552,-2.711680487727552
merfish,203,0.4490518,SCVI,ng_idx,2303,0.67177,165,0.6388214395579965,0.0024168820815295,0.0144924317570334,0.0005798322808058,0.0014994145900448,0.0288548510923646,-0.0288548510923646,999999.047800572,0.10189479563519954,3.0307373061766016,11115436.43656133,0.0702702885394399,1.2940413448332815,2.711680487727552,-2.711680487727552
merfish,203,0.4490518,SCVI,ng_idx,2701,0.63975,165,0.6388214395579965,0.0024168820815295,0.0144924317570334,0.0005798322808058,0.0014994145900448,0.0288548510923646,-0.0288548510923646,999999.047800572,0.10189479563519954,3.0307373061766016,11115436.43656133,0.0702702885394399,1.2940413448332815,2.711680487727552,-2.711680487727552
merfish,203,0.6701133,SCVI,ng_idx,1404,0.76999,246,0.7587532477928043,0.0024168820815295,0.0144924317570334,0.0005798322808058,0.0014994145900448,0.0361699907815072,-0.0361699907815072,29128.68310159645,0.139411126979164,2.760189090778809,139827.38269054028,0.06613486295047195,0.6911210435374732,0.08356397857644847,-0.08356397857644847
merfish,203,0.6701133,SCVI,ng_idx,2303,0.72074,246,0.7587532477928043,0.0024168820815295,0.0144924317570334,0.0005798322808058,0.0014994145900448,0.0361699907815072,-0.0361699907815072,29128.68310159645,0.139411126979164,2.760189090778809,139827.38269054028,0.06613486295047195,0.6911210435374732,0.08356397857644847,-0.08356397857644847
merfish,203,0.6701133,SCVI,ng_idx,2701,0.7155,246,0.7587532477928043,0.0024168820815295,0.0144924317570334,0.0005798322808058,0.0014994145900448,0.0361699907815072,-0.0361699907815072,29128.68310159645,0.139411126979164,2.760189090778809,139827.38269054028,0.06613486295047195,0.6911210435374732,0.08356397857644847,-0.08356397857644847
merfish,203,1.0,SCVI,ng_idx,1404,1.02347,367,0.87177087210717,0.0024168820815295,0.0144924317570334,0.0005798322808058,0.0014994145900448,0.0552230893778768,-0.0552230893778768,665.895941591417,0.25492977746352374,2.2924373202188093,661.0829762990853,0.07191385746021318,0.2254557152021253,0.08485421202424101,-0.08485421202424101
merfish,203,1.0,SCVI,ng_idx,2303,0.94725,367,0.87177087210717,0.0024168820815295,0.0144924317570334,0.0005798322808058,0.0014994145900448,0.0552230893778768,-0.0552230893778768,665.895941591417,0.25492977746352374,2.2924373202188093,661.0829762990853,0.07191385746021318,0.2254557152021253,0.08485421202424101,-0.08485421202424101
merfish,203,1.0,SCVI,ng_idx,2701,0.72192,367,0.87177087210717,0.0024168820815295,0.0144924317570334,0.0005798322808058,0.0014994145900448,0.0552230893778768,-0.0552230893778768,665.895941591417,0.25492977746352374,2.2924373202188093,661.0829762990853,0.07191385746021318,0.2254557152021253,0.08485421202424101,-0.08485421202424101
merfish,414,0.027248,Geneformer,ng_idx,1404,0.1419,10,0.1212317420111397,0.0109101994295646,0.0312079855426754,0.0016006036018193,0.0033527170609547,0.0175604126570722,-0.0175604126570722,10.002348756849088,0.9728268985766754,0.16094224740347618,,,,0.0,-0.0
merfish,414,0.027248,Geneformer,ng_idx,2303,0.14501,10,0.1212317420111397,0.0109101994295646,0.0312079855426754,0.0016006036018193,0.0033527170609547,0.0175604126570722,-0.0175604126570722,10.002348756849088,0.9728268985766754,0.16094224740347618,,,,0.0,-0.0
merfish,414,0.027248,Geneformer,ng_idx,2701,0.11657,10,0.1212317420111397,0.0109101994295646,0.0312079855426754,0.0016006036018193,0.0033527170609547,0.0175604126570722,-0.0175604126570722,10.002348756849088,0.9728268985766754,0.16094224740347618,,,,0.0,-0.0
merfish,414,0.0406617,Geneformer,ng_idx,1404,0.1554,15,0.1676543899907742,0.0109101994295646,0.0312079855426754,0.0016006036018193,0.0033527170609547,0.0217638697253998,-0.0217638697253998,10.002388015274919,0.9805616603077194,0.23247651455974672,,,,0.0,-0.0
merfish,414,0.0406617,Geneformer,ng_idx,2303,0.20147,15,0.1676543899907742,0.0109101994295646,0.0312079855426754,0.0016006036018193,0.0033527170609547,0.0217638697253998,-0.0217638697253998,10.002388015274919,0.9805616603077194,0.23247651455974672,,,,0.0,-0.0
merfish,414,0.0406617,Geneformer,ng_idx,2701,0.20743,15,0.1676543899907742,0.0109101994295646,0.0312079855426754,0.0016006036018193,0.0033527170609547,0.0217638697253998,-0.0217638697253998,10.002388015274919,0.9805616603077194,0.23247651455974672,,,,0.0,-0.0
merfish,414,0.0606789,Geneformer,ng_idx,1404,0.24923,22,0.2218642819054773,0.0109101994295646,0.0312079855426754,0.0016006036018193,0.0033527170609547,0.0250011891054969,-0.0250011891054969,10.000865757967391,0.8726922008528848,0.2858999837968489,,,,0.0,-0.0
