dataset,size,quality,algorithm,signal,seed,mi_value
PBMC,10000,1.0,SCVI,celltype.l3,2303,3.54902
PBMC,10000,1.0,SCVI,celltype.l3,2701,3.55699
PBMC,21544,0.0012346,Geneformer,celltype.l3,42,0.66486
PBMC,21544,0.0012346,Geneformer,celltype.l3,2303,0.73601
PBMC,21544,0.0012346,Geneformer,celltype.l3,2701,0.70058
PBMC,21544,0.0012346,PCA,celltype.l3,42,1.80809
PBMC,21544,0.0012346,PCA,celltype.l3,2303,0.3808
PBMC,21544,0.0012346,PCA,celltype.l3,2701,1.79887
PBMC,21544,0.0012346,RandomProjection,celltype.l3,42,0.17683
PBMC,21544,0.0012346,RandomProjection,celltype.l3,2303,0.17462
PBMC,21544,0.0012346,RandomProjection,celltype.l3,2701,0.17683
PBMC,21544,0.0012346,SCVI,celltype.l3,42,0.56074
PBMC,21544,0.0012346,SCVI,celltype.l3,2303,0.55983
PBMC,21544,0.0012346,SCVI,celltype.l3,2701,0.58677
PBMC,21544,0.0025982,Geneformer,celltype.l3,42,1.01902
PBMC,21544,0.0025982,Geneformer,celltype.l3,2303,1.05219
PBMC,21544,0.0025982,Geneformer,celltype.l3,2701,1.01674
PBMC,21544,0.0025982,PCA,celltype.l3,42,1.72994
PBMC,21544,0.0025982,PCA,celltype.l3,2303,0.69643
PBMC,21544,0.0025982,PCA,celltype.l3,2701,1.71876
PBMC,21544,0.0025982,RandomProjection,celltype.l3,42,0.20138
PBMC,21544,0.0025982,RandomProjection,celltype.l3,2303,0.20576
PBMC,21544,0.0025982,RandomProjection,celltype.l3,2701,0.20138
PBMC,21544,0.0025982,SCVI,celltype.l3,42,0.88809
PBMC,21544,0.0025982,SCVI,celltype.l3,2303,1.05121
PBMC,21544,0.0025982,SCVI,celltype.l3,2701,1.01002
PBMC,21544,0.0054682,Geneformer,celltype.l3,42,1.40364
PBMC,21544,0.0054682,Geneformer,celltype.l3,2303,1.41997
PBMC,21544,0.0054682,Geneformer,celltype.l3,2701,1.36195
PBMC,21544,0.0054682,PCA,celltype.l3,42,1.61969
PBMC,21544,0.0054682,PCA,celltype.l3,2303,0.99683
PBMC,21544,0.0054682,PCA,celltype.l3,2701,1.61927
PBMC,21544,0.0054682,RandomProjection,celltype.l3,42,0.23654
PBMC,21544,0.0054682,RandomProjection,celltype.l3,2303,0.32302
PBMC,21544,0.0054682,RandomProjection,celltype.l3,2701,0.23654
PBMC,21544,0.0054682,SCVI,celltype.l3,42,1.32612
PBMC,21544,0.0054682,SCVI,celltype.l3,2303,1.55937
PBMC,21544,0.0054682,SCVI,celltype.l3,2701,1.51703
PBMC,21544,0.0115083,Geneformer,celltype.l3,42,1.83313
PBMC,21544,0.0115083,Geneformer,celltype.l3,2303,1.85386
PBMC,21544,0.0115083,Geneformer,celltype.l3,2701,1.83202
PBMC,21544,0.0115083,PCA,celltype.l3,42,1.5879
PBMC,21544,0.0115083,PCA,celltype.l3,2303,1.26659
PBMC,21544,0.0115083,PCA,celltype.l3,2701,1.56613
PBMC,21544,0.0115083,RandomProjection,celltype.l3,42,0.4504
PBMC,21544,0.0115083,RandomProjection,celltype.l3,2303,0.54692
PBMC,21544,0.0115083,RandomProjection,celltype.l3,2701,0.4504
PBMC,21544,0.0115083,SCVI,celltype.l3,42,1.88013
PBMC,21544,0.0115083,SCVI,celltype.l3,2303,1.91522
PBMC,21544,0.0115083,SCVI,celltype.l3,2701,1.87088
PBMC,21544,0.02422,Geneformer,celltype.l3,42,2.2569
PBMC,21544,0.02422,Geneformer,celltype.l3,2303,2.26853
PBMC,21544,0.02422,Geneformer,celltype.l3,2701,2.22266
PBMC,21544,0.02422,PCA,celltype.l3,42,1.70998
PBMC,21544,0.02422,PCA,celltype.l3,2303,1.62895
PBMC,21544,0.02422,PCA,celltype.l3,2701,1.63319
PBMC,21544,0.02422,RandomProjection,celltype.l3,42,0.77515
PBMC,21544,0.02422,RandomProjection,celltype.l3,2303,0.7979
PBMC,21544,0.02422,RandomProjection,celltype.l3,2701,0.77515
PBMC,21544,0.02422,SCVI,celltype.l3,42,2.20603
PBMC,21544,0.02422,SCVI,celltype.l3,2303,2.23047
PBMC,21544,0.02422,SCVI,celltype.l3,2701,2.23787
PBMC,21544,0.050973,Geneformer,celltype.l3,42,2.48758
PBMC,21544,0.050973,Geneformer,celltype.l3,2303,2.46603
PBMC,21544,0.050973,Geneformer,celltype.l3,2701,2.49514
PBMC,21544,0.050973,PCA,celltype.l3,42,2.10185
PBMC,21544,0.050973,PCA,celltype.l3,2303,2.06641
PBMC,21544,0.050973,PCA,celltype.l3,2701,2.04798
PBMC,21544,0.050973,RandomProjection,celltype.l3,42,1.18647
PBMC,21544,0.050973,RandomProjection,celltype.l3,2303,1.1766
PBMC,21544,0.050973,RandomProjection,celltype.l3,2701,1.18647
PBMC,21544,0.050973,SCVI,celltype.l3,42,2.60441
PBMC,21544,0.050973,SCVI,celltype.l3,2303,2.65544
PBMC,21544,0.050973,SCVI,celltype.l3,2701,2.63866
PBMC,21544,0.1072766,Geneformer,celltype.l3,42,2.64034
PBMC,21544,0.1072766,Geneformer,celltype.l3,2303,2.76265
PBMC,21544,0.1072766,Geneformer,celltype.l3,2701,2.75295
PBMC,21544,0.1072766,PCA,celltype.l3,42,2.32967
PBMC,21544,0.1072766,PCA,celltype.l3,2303,2.37262
PBMC,21544,0.1072766,PCA,celltype.l3,2701,2.33776
PBMC,21544,0.1072766,RandomProjection,celltype.l3,42,1.54612
PBMC,21544,0.1072766,RandomProjection,celltype.l3,2303,1.55153
PBMC,21544,0.1072766,RandomProjection,celltype.l3,2701,1.54612
PBMC,21544,0.1072766,SCVI,celltype.l3,42,2.82959
PBMC,21544,0.1072766,SCVI,celltype.l3,2303,2.97699
PBMC,21544,0.1072766,SCVI,celltype.l3,2701,3.00165
PBMC,21544,0.225772,Geneformer,celltype.l3,42,2.92711
PBMC,21544,0.225772,Geneformer,celltype.l3,2303,2.91538
PBMC,21544,0.225772,Geneformer,celltype.l3,2701,2.81533
PBMC,21544,0.225772,PCA,celltype.l3,42,2.65392
PBMC,21544,0.225772,PCA,celltype.l3,2303,2.68915
PBMC,21544,0.225772,PCA,celltype.l3,2701,2.64825
PBMC,21544,0.225772,RandomProjection,celltype.l3,42,1.86693
PBMC,21544,0.225772,RandomProjection,celltype.l3,2303,1.8254
PBMC,21544,0.225772,RandomProjection,celltype.l3,2701,1.86693
PBMC,21544,0.225772,SCVI,celltype.l3,42,3.16251
PBMC,21544,0.225772,SCVI,celltype.l3,2303,3.26262
PBMC,21544,0.225772,SCVI,celltype.l3,2701,3.29021
PBMC,21544,0.4751547,Geneformer,celltype.l3,42,3.02029
PBMC,21544,0.4751547,Geneformer,celltype.l3,2303,3.05582
PBMC,21544,0.4751547,Geneformer,celltype.l3,2701,3.02012
PBMC,21544,0.4751547,PCA,celltype.l3,42,2.97995
PBMC,21544,0.4751547,PCA,celltype.l3,2303,2.99681
PBMC,21544,0.4751547,PCA,celltype.l3,2701,2.99089
PBMC,21544,0.4751547,RandomProjection,celltype.l3,42,2.17521
PBMC,21544,0.4751547,RandomProjection,celltype.l3,2303,2.13161
PBMC,21544,0.4751547,RandomProjection,celltype.l3,2701,2.17521
PBMC,21544,0.4751547,SCVI,celltype.l3,42,3.41736
PBMC,21544,0.4751547,SCVI,celltype.l3,2303,3.52961
PBMC,21544,0.4751547,SCVI,celltype.l3,2701,3.50595
PBMC,21544,1.0,Geneformer,celltype.l3,42,3.2258
PBMC,21544,1.0,Geneformer,celltype.l3,2303,3.19266
PBMC,21544,1.0,Geneformer,celltype.l3,2701,3.08925
PBMC,21544,1.0,PCA,celltype.l3,42,3.18264
PBMC,21544,1.0,PCA,celltype.l3,2303,3.20811
PBMC,21544,1.0,PCA,celltype.l3,2701,3.17639
PBMC,21544,1.0,RandomProjection,celltype.l3,42,2.4237
PBMC,21544,1.0,RandomProjection,celltype.l3,2303,2.38083
PBMC,21544,1.0,RandomProjection,celltype.l3,2701,2.4237
PBMC,21544,1.0,SCVI,celltype.l3,42,3.58713
PBMC,21544,1.0,SCVI,celltype.l3,2303,3.54933
PBMC,21544,1.0,SCVI,celltype.l3,2701,3.60457
PBMC,46415,0.0012346,Geneformer,celltype.l3,42,0.73726
PBMC,46415,0.0012346,Geneformer,celltype.l3,2303,0.68315
PBMC,46415,0.0012346,Geneformer,celltype.l3,2701,0.71465
PBMC,46415,0.0012346,PCA,celltype.l3,42,1.81657
PBMC,46415,0.0012346,PCA,celltype.l3,2303,0.38055
PBMC,46415,0.0012346,PCA,celltype.l3,2701,1.80991
PBMC,46415,0.0012346,RandomProjection,celltype.l3,42,0.17683
PBMC,46415,0.0012346,RandomProjection,celltype.l3,2303,0.17462
PBMC,46415,0.0012346,RandomProjection,celltype.l3,2701,0.17683
PBMC,46415,0.0012346,SCVI,celltype.l3,42,0.58933
PBMC,46415,0.0012346,SCVI,celltype.l3,2303,0.67514
PBMC,46415,0.0012346,SCVI,celltype.l3,2701,0.70346
PBMC,46415,0.0025982,Geneformer,celltype.l3,42,1.0365
PBMC,46415,0.0025982,Geneformer,celltype.l3,2303,1.10787
PBMC,46415,0.0025982,Geneformer,celltype.l3,2701,1.10609
PBMC,46415,0.0025982,PCA,celltype.l3,42,1.73271
PBMC,46415,0.0025982,PCA,celltype.l3,2303,0.70823
PBMC,46415,0.0025982,PCA,celltype.l3,2701,1.73535
PBMC,46415,0.0025982,RandomProjection,celltype.l3,42,0.20138
PBMC,46415,0.0025982,RandomProjection,celltype.l3,2303,0.20576
PBMC,46415,0.0025982,RandomProjection,celltype.l3,2701,0.20138
PBMC,46415,0.0025982,SCVI,celltype.l3,42,1.04251
PBMC,46415,0.0025982,SCVI,celltype.l3,2303,1.03479
PBMC,46415,0.0025982,SCVI,celltype.l3,2701,1.05055
PBMC,46415,0.0054682,Geneformer,celltype.l3,42,1.45507
PBMC,46415,0.0054682,Geneformer,celltype.l3,2303,1.44319
PBMC,46415,0.0054682,Geneformer,celltype.l3,2701,1.47255
PBMC,46415,0.0054682,PCA,celltype.l3,42,1.62983
PBMC,46415,0.0054682,PCA,celltype.l3,2303,0.98503
PBMC,46415,0.0054682,PCA,celltype.l3,2701,1.62035
PBMC,46415,0.0054682,RandomProjection,celltype.l3,42,0.23654
PBMC,46415,0.0054682,RandomProjection,celltype.l3,2303,0.32302
PBMC,46415,0.0054682,RandomProjection,celltype.l3,2701,0.23654
PBMC,46415,0.0054682,SCVI,celltype.l3,42,1.55376
PBMC,46415,0.0054682,SCVI,celltype.l3,2303,1.561
PBMC,46415,0.0054682,SCVI,celltype.l3,2701,1.51156
PBMC,46415,0.0115083,Geneformer,celltype.l3,42,1.95431
PBMC,46415,0.0115083,Geneformer,celltype.l3,2303,1.98419
PBMC,46415,0.0115083,Geneformer,celltype.l3,2701,1.96764
PBMC,46415,0.0115083,PCA,celltype.l3,42,1.60916
PBMC,46415,0.0115083,PCA,celltype.l3,2303,1.28313
PBMC,46415,0.0115083,PCA,celltype.l3,2701,1.60237
PBMC,46415,0.0115083,RandomProjection,celltype.l3,42,0.4504
PBMC,46415,0.0115083,RandomProjection,celltype.l3,2303,0.54692
PBMC,46415,0.0115083,RandomProjection,celltype.l3,2701,0.4504
PBMC,46415,0.0115083,SCVI,celltype.l3,42,1.98845
PBMC,46415,0.0115083,SCVI,celltype.l3,2303,1.95424
PBMC,46415,0.0115083,SCVI,celltype.l3,2701,1.92225
PBMC,46415,0.02422,Geneformer,celltype.l3,42,2.27589
PBMC,46415,0.02422,Geneformer,celltype.l3,2303,2.25119
PBMC,46415,0.02422,Geneformer,celltype.l3,2701,2.24528
PBMC,46415,0.02422,PCA,celltype.l3,42,1.66277
PBMC,46415,0.02422,PCA,celltype.l3,2303,1.64119
PBMC,46415,0.02422,PCA,celltype.l3,2701,1.62776
PBMC,46415,0.02422,RandomProjection,celltype.l3,42,0.77515
PBMC,46415,0.02422,RandomProjection,celltype.l3,2303,0.7979
PBMC,46415,0.02422,RandomProjection,celltype.l3,2701,0.77515
PBMC,46415,0.02422,SCVI,celltype.l3,42,2.37518
PBMC,46415,0.02422,SCVI,celltype.l3,2303,2.36715
PBMC,46415,0.02422,SCVI,celltype.l3,2701,2.29814
PBMC,46415,0.050973,Geneformer,celltype.l3,42,2.51028
PBMC,46415,0.050973,Geneformer,celltype.l3,2303,2.46476
PBMC,46415,0.050973,Geneformer,celltype.l3,2701,2.48882
PBMC,46415,0.050973,PCA,celltype.l3,42,2.04848
PBMC,46415,0.050973,PCA,celltype.l3,2303,2.04678
PBMC,46415,0.050973,PCA,celltype.l3,2701,2.04503
PBMC,46415,0.050973,RandomProjection,celltype.l3,42,1.18647
PBMC,46415,0.050973,RandomProjection,celltype.l3,2303,1.1766
PBMC,46415,0.050973,RandomProjection,celltype.l3,2701,1.18647
PBMC,46415,0.050973,SCVI,celltype.l3,42,2.66849
PBMC,46415,0.050973,SCVI,celltype.l3,2303,2.74452
PBMC,46415,0.050973,SCVI,celltype.l3,2701,2.68186
PBMC,46415,0.1072766,Geneformer,celltype.l3,42,2.72703
PBMC,46415,0.1072766,Geneformer,celltype.l3,2303,2.7433
PBMC,46415,0.1072766,Geneformer,celltype.l3,2701,2.69475
PBMC,46415,0.1072766,PCA,celltype.l3,42,2.34414
PBMC,46415,0.1072766,PCA,celltype.l3,2303,2.37618
PBMC,46415,0.1072766,PCA,celltype.l3,2701,2.34932
PBMC,46415,0.1072766,RandomProjection,celltype.l3,42,1.54612
PBMC,46415,0.1072766,RandomProjection,celltype.l3,2303,1.55153
PBMC,46415,0.1072766,RandomProjection,celltype.l3,2701,1.54612
PBMC,46415,0.1072766,SCVI,celltype.l3,42,2.91196
PBMC,46415,0.1072766,SCVI,celltype.l3,2303,3.033
PBMC,46415,0.1072766,SCVI,celltype.l3,2701,2.97092
PBMC,46415,0.225772,Geneformer,celltype.l3,42,2.95046
PBMC,46415,0.225772,Geneformer,celltype.l3,2303,2.93475
PBMC,46415,0.225772,Geneformer,celltype.l3,2701,2.92937
PBMC,46415,0.225772,PCA,celltype.l3,42,2.70858
PBMC,46415,0.225772,PCA,celltype.l3,2303,2.74533
PBMC,46415,0.225772,PCA,celltype.l3,2701,2.71456
PBMC,46415,0.225772,RandomProjection,celltype.l3,42,1.86693
PBMC,46415,0.225772,RandomProjection,celltype.l3,2303,1.8254
PBMC,46415,0.225772,RandomProjection,celltype.l3,2701,1.86693
PBMC,46415,0.225772,SCVI,celltype.l3,42,3.07988
PBMC,46415,0.225772,SCVI,celltype.l3,2303,3.21749
PBMC,46415,0.225772,SCVI,celltype.l3,2701,3.22496
PBMC,46415,0.4751547,Geneformer,celltype.l3,42,3.17958
PBMC,46415,0.4751547,Geneformer,celltype.l3,2303,3.13052
PBMC,46415,0.4751547,Geneformer,celltype.l3,2701,3.08475
PBMC,46415,0.4751547,PCA,celltype.l3,42,2.98084
PBMC,46415,0.4751547,PCA,celltype.l3,2303,2.99222
PBMC,46415,0.4751547,PCA,celltype.l3,2701,2.97447
PBMC,46415,0.4751547,RandomProjection,celltype.l3,42,2.17521
PBMC,46415,0.4751547,RandomProjection,celltype.l3,2303,2.13161
PBMC,46415,0.4751547,RandomProjection,celltype.l3,2701,2.17521
PBMC,46415,0.4751547,SCVI,celltype.l3,42,3.41449
PBMC,46415,0.4751547,SCVI,celltype.l3,2303,3.52544
PBMC,46415,0.4751547,SCVI,celltype.l3,2701,3.42169
PBMC,46415,1.0,Geneformer,celltype.l3,42,3.22388
PBMC,46415,1.0,Geneformer,celltype.l3,2303,3.16972
PBMC,46415,1.0,Geneformer,celltype.l3,2701,3.18372
PBMC,46415,1.0,PCA,celltype.l3,42,3.17307
PBMC,46415,1.0,PCA,celltype.l3,2303,3.20419
PBMC,46415,1.0,PCA,celltype.l3,2701,3.18502
PBMC,46415,1.0,RandomProjection,celltype.l3,42,2.4237
PBMC,46415,1.0,RandomProjection,celltype.l3,2303,2.38083
PBMC,46415,1.0,RandomProjection,celltype.l3,2701,2.4237
PBMC,46415,1.0,SCVI,celltype.l3,42,3.58729
PBMC,46415,1.0,SCVI,celltype.l3,2303,3.63321
PBMC,46415,1.0,SCVI,celltype.l3,2701,3.63992
PBMC,100000,0.0012346,Geneformer,celltype.l3,42,0.6767
PBMC,100000,0.0012346,Geneformer,celltype.l3,2303,0.68654
PBMC,100000,0.0012346,Geneformer,celltype.l3,2701,0.65209
PBMC,100000,0.0012346,PCA,celltype.l3,42,1.81437
PBMC,100000,0.0012346,PCA,celltype.l3,2303,0.39567
PBMC,100000,0.0012346,PCA,celltype.l3,2701,1.81491
PBMC,100000,0.0012346,RandomProjection,celltype.l3,42,0.17683
PBMC,100000,0.0012346,RandomProjection,celltype.l3,2303,0.17462
PBMC,100000,0.0012346,RandomProjection,celltype.l3,2701,0.17683
PBMC,100000,0.0012346,SCVI,celltype.l3,42,0.64536
PBMC,100000,0.0012346,SCVI,celltype.l3,2303,0.64087
PBMC,100000,0.0012346,SCVI,celltype.l3,2701,0.72176
PBMC,100000,0.0025982,Geneformer,celltype.l3,42,1.10223
PBMC,100000,0.0025982,Geneformer,celltype.l3,2303,1.08858
PBMC,100000,0.0025982,Geneformer,celltype.l3,2701,1.10076
PBMC,100000,0.0025982,PCA,celltype.l3,42,1.74226
PBMC,100000,0.0025982,PCA,celltype.l3,2303,0.71552
PBMC,100000,0.0025982,PCA,celltype.l3,2701,1.73575
PBMC,100000,0.0025982,RandomProjection,celltype.l3,42,0.20138
PBMC,100000,0.0025982,RandomProjection,celltype.l3,2303,0.20576
PBMC,100000,0.0025982,RandomProjection,celltype.l3,2701,0.20138
PBMC,100000,0.0025982,SCVI,celltype.l3,42,1.03996
PBMC,100000,0.0025982,SCVI,celltype.l3,2303,1.09112
PBMC,100000,0.0025982,SCVI,celltype.l3,2701,1.07493
PBMC,100000,0.0054682,Geneformer,celltype.l3,42,1.37958
PBMC,100000,0.0054682,Geneformer,celltype.l3,2303,1.49317
PBMC,100000,0.0054682,Geneformer,celltype.l3,2701,1.45948
PBMC,100000,0.0054682,PCA,celltype.l3,42,1.63155
PBMC,100000,0.0054682,PCA,celltype.l3,2303,0.972
PBMC,100000,0.0054682,PCA,celltype.l3,2701,1.62025
PBMC,100000,0.0054682,RandomProjection,celltype.l3,42,0.23654
PBMC,100000,0.0054682,RandomProjection,celltype.l3,2303,0.32302
PBMC,100000,0.0054682,RandomProjection,celltype.l3,2701,0.23654
PBMC,100000,0.0054682,SCVI,celltype.l3,42,1.58693
PBMC,100000,0.0054682,SCVI,celltype.l3,2303,1.57961
PBMC,100000,0.0054682,SCVI,celltype.l3,2701,1.522
PBMC,100000,0.0115083,Geneformer,celltype.l3,42,1.96325
PBMC,100000,0.0115083,Geneformer,celltype.l3,2303,1.95547
PBMC,100000,0.0115083,Geneformer,celltype.l3,2701,1.95257
PBMC,100000,0.0115083,PCA,celltype.l3,42,1.57414
PBMC,100000,0.0115083,PCA,celltype.l3,2303,1.31328
PBMC,100000,0.0115083,PCA,celltype.l3,2701,1.63396
PBMC,100000,0.0115083,RandomProjection,celltype.l3,42,0.4504
PBMC,100000,0.0115083,RandomProjection,celltype.l3,2303,0.54692
PBMC,100000,0.0115083,RandomProjection,celltype.l3,2701,0.4504
PBMC,100000,0.0115083,SCVI,celltype.l3,42,2.06599
PBMC,100000,0.0115083,SCVI,celltype.l3,2303,2.05273
PBMC,100000,0.0115083,SCVI,celltype.l3,2701,2.06463
PBMC,100000,0.02422,Geneformer,celltype.l3,42,2.29617
PBMC,100000,0.02422,Geneformer,celltype.l3,2303,2.38389
PBMC,100000,0.02422,Geneformer,celltype.l3,2701,2.3646
PBMC,100000,0.02422,PCA,celltype.l3,42,1.67236
PBMC,100000,0.02422,PCA,celltype.l3,2303,1.61856
PBMC,100000,0.02422,PCA,celltype.l3,2701,1.5961
PBMC,100000,0.02422,RandomProjection,celltype.l3,42,0.77515
PBMC,100000,0.02422,RandomProjection,celltype.l3,2303,0.7979
PBMC,100000,0.02422,RandomProjection,celltype.l3,2701,0.77515
PBMC,100000,0.02422,SCVI,celltype.l3,42,2.40348
PBMC,100000,0.02422,SCVI,celltype.l3,2303,2.42326
PBMC,100000,0.02422,SCVI,celltype.l3,2701,2.45516
PBMC,100000,0.050973,Geneformer,celltype.l3,42,2.59041
PBMC,100000,0.050973,Geneformer,celltype.l3,2303,2.48732
PBMC,100000,0.050973,Geneformer,celltype.l3,2701,2.47193
PBMC,100000,0.050973,PCA,celltype.l3,42,2.06157
PBMC,100000,0.050973,PCA,celltype.l3,2303,2.02088
PBMC,100000,0.050973,PCA,celltype.l3,2701,2.01943
PBMC,100000,0.050973,RandomProjection,celltype.l3,42,1.18647
PBMC,100000,0.050973,RandomProjection,celltype.l3,2303,1.1766
PBMC,100000,0.050973,RandomProjection,celltype.l3,2701,1.18647
PBMC,100000,0.050973,SCVI,celltype.l3,42,2.67344
PBMC,100000,0.050973,SCVI,celltype.l3,2303,2.83727
PBMC,100000,0.050973,SCVI,celltype.l3,2701,2.80421
PBMC,100000,0.1072766,Geneformer,celltype.l3,42,2.83209
PBMC,100000,0.1072766,Geneformer,celltype.l3,2303,2.83027
PBMC,100000,0.1072766,Geneformer,celltype.l3,2701,2.87588
PBMC,100000,0.1072766,PCA,celltype.l3,42,2.32335
PBMC,100000,0.1072766,PCA,celltype.l3,2303,2.34642
PBMC,100000,0.1072766,PCA,celltype.l3,2701,2.3679
PBMC,100000,0.1072766,RandomProjection,celltype.l3,42,1.54612
PBMC,100000,0.1072766,RandomProjection,celltype.l3,2303,1.55153
PBMC,100000,0.1072766,RandomProjection,celltype.l3,2701,1.54612
PBMC,100000,0.1072766,SCVI,celltype.l3,42,3.00837
PBMC,100000,0.1072766,SCVI,celltype.l3,2303,3.03028
PBMC,100000,0.1072766,SCVI,celltype.l3,2701,3.07179
PBMC,100000,0.225772,Geneformer,celltype.l3,42,2.86397
PBMC,100000,0.225772,Geneformer,celltype.l3,2303,2.89175
PBMC,100000,0.225772,Geneformer,celltype.l3,2701,2.91715
PBMC,100000,0.225772,PCA,celltype.l3,42,2.64734
PBMC,100000,0.225772,PCA,celltype.l3,2303,2.69424
PBMC,100000,0.225772,PCA,celltype.l3,2701,2.66675
PBMC,100000,0.225772,RandomProjection,celltype.l3,42,1.86693
PBMC,100000,0.225772,RandomProjection,celltype.l3,2303,1.8254
PBMC,100000,0.225772,RandomProjection,celltype.l3,2701,1.86693
PBMC,100000,0.225772,SCVI,celltype.l3,42,3.19305
PBMC,100000,0.225772,SCVI,celltype.l3,2303,3.31072
PBMC,100000,0.225772,SCVI,celltype.l3,2701,3.12096
PBMC,100000,0.4751547,Geneformer,celltype.l3,42,2.97788
PBMC,100000,0.4751547,Geneformer,celltype.l3,2303,3.05357
PBMC,100000,0.4751547,Geneformer,celltype.l3,2701,2.98719
PBMC,100000,0.4751547,PCA,celltype.l3,42,2.97502
PBMC,100000,0.4751547,PCA,celltype.l3,2303,2.9841
PBMC,100000,0.4751547,PCA,celltype.l3,2701,2.97632
PBMC,100000,0.4751547,RandomProjection,celltype.l3,42,2.17521
PBMC,100000,0.4751547,RandomProjection,celltype.l3,2303,2.13161
PBMC,100000,0.4751547,RandomProjection,celltype.l3,2701,2.17521
PBMC,100000,0.4751547,SCVI,celltype.l3,42,3.46683
PBMC,100000,0.4751547,SCVI,celltype.l3,2303,3.49905
PBMC,100000,0.4751547,SCVI,celltype.l3,2701,3.50245
PBMC,100000,1.0,Geneformer,celltype.l3,42,3.12495
PBMC,100000,1.0,Geneformer,celltype.l3,2303,3.16282
PBMC,100000,1.0,Geneformer,celltype.l3,2701,3.15879
PBMC,100000,1.0,PCA,celltype.l3,42,3.16931
PBMC,100000,1.0,PCA,celltype.l3,2303,3.20461
PBMC,100000,1.0,PCA,celltype.l3,2701,3.18669
PBMC,100000,1.0,RandomProjection,celltype.l3,42,2.4237
PBMC,100000,1.0,RandomProjection,celltype.l3,2303,2.38083
PBMC,100000,1.0,RandomProjection,celltype.l3,2701,2.4237
PBMC,100000,1.0,SCVI,celltype.l3,42,3.59514
PBMC,100000,1.0,SCVI,celltype.l3,2303,3.63002
PBMC,100000,1.0,SCVI,celltype.l3,2701,3.57449
merfish,100,0.027248,PCA,cur_idx,1404,0.10975
merfish,100,0.027248,PCA,cur_idx,2303,0.1236
merfish,100,0.027248,PCA,cur_idx,2701,0.11437
merfish,100,0.027248,RandomProjection,cur_idx,1404,0.01876
merfish,100,0.027248,RandomProjection,cur_idx,2303,0.07923
merfish,100,0.027248,RandomProjection,cur_idx,2701,0.01876
merfish,100,0.027248,SCVI,cur_idx,1404,0.07156
merfish,100,0.027248,SCVI,cur_idx,2303,0.08286
merfish,100,0.027248,SCVI,cur_idx,2701,0.09888
merfish,100,0.0406617,PCA,cur_idx,1404,0.16836
merfish,100,0.0406617,PCA,cur_idx,2303,0.17139
merfish,100,0.0406617,PCA,cur_idx,2701,0.19175
merfish,100,0.0406617,RandomProjection,cur_idx,1404,0.11915
merfish,100,0.0406617,RandomProjection,cur_idx,2303,0.0492
merfish,100,0.0406617,RandomProjection,cur_idx,2701,0.11915
merfish,100,0.0406617,SCVI,cur_idx,1404,0.14234
merfish,100,0.0406617,SCVI,cur_idx,2303,0.13891
merfish,100,0.0406617,SCVI,cur_idx,2701,0.17149
merfish,100,0.0606789,PCA,cur_idx,1404,0.20397
merfish,100,0.0606789,PCA,cur_idx,2303,0.25977
merfish,100,0.0606789,PCA,cur_idx,2701,0.22551
merfish,100,0.0606789,RandomProjection,cur_idx,1404,0.05674
merfish,100,0.0606789,RandomProjection,cur_idx,2303,0.08621
merfish,100,0.0606789,RandomProjection,cur_idx,2701,0.05674
merfish,100,0.0606789,SCVI,cur_idx,1404,0.17272
merfish,100,0.0606789,SCVI,cur_idx,2303,0.14107
merfish,100,0.0606789,SCVI,cur_idx,2701,0.12806
merfish,100,0.0905502,PCA,cur_idx,1404,0.32233
merfish,100,0.0905502,PCA,cur_idx,2303,0.33468
merfish,100,0.0905502,PCA,cur_idx,2701,0.34678
merfish,100,0.0905502,RandomProjection,cur_idx,1404,0.11524
merfish,100,0.0905502,RandomProjection,cur_idx,2303,0.10737
merfish,100,0.0905502,RandomProjection,cur_idx,2701,0.11524
merfish,100,0.0905502,SCVI,cur_idx,1404,0.27847
merfish,100,0.0905502,SCVI,cur_idx,2303,0.25738
merfish,100,0.0905502,SCVI,cur_idx,2701,0.24305
merfish,100,0.1351267,PCA,cur_idx,1404,0.43814
merfish,100,0.1351267,PCA,cur_idx,2303,0.48024
merfish,100,0.1351267,PCA,cur_idx,2701,0.43777
merfish,100,0.1351267,RandomProjection,cur_idx,1404,0.22615
merfish,100,0.1351267,RandomProjection,cur_idx,2303,0.21509
merfish,100,0.1351267,RandomProjection,cur_idx,2701,0.22615
merfish,100,0.1351267,SCVI,cur_idx,1404,0.315
merfish,100,0.1351267,SCVI,cur_idx,2303,0.33542
merfish,100,0.1351267,SCVI,cur_idx,2701,0.30764
merfish,100,0.2016475,PCA,cur_idx,1404,0.58576
merfish,100,0.2016475,PCA,cur_idx,2303,0.61264
merfish,100,0.2016475,PCA,cur_idx,2701,0.63974
merfish,100,0.2016475,RandomProjection,cur_idx,1404,0.27797
merfish,100,0.2016475,RandomProjection,cur_idx,2303,0.27346
merfish,100,0.2016475,RandomProjection,cur_idx,2701,0.27797
merfish,100,0.2016475,SCVI,cur_idx,1404,0.38987
merfish,100,0.2016475,SCVI,cur_idx,2303,0.38021
merfish,100,0.2016475,SCVI,cur_idx,2701,0.42405
merfish,100,0.3009156,PCA,cur_idx,1404,0.80898
merfish,100,0.3009156,PCA,cur_idx,2303,0.80333
merfish,100,0.3009156,PCA,cur_idx,2701,0.79418
