dataset,size,quality,algorithm,signal,seed,mi_value
larry,10000,0.2911284,SCVI,clone,1404,1.47874
larry,10000,0.2911284,SCVI,clone,2701,1.40939
larry,10000,0.5395631,Geneformer,clone,42,0.76653
larry,10000,0.5395631,Geneformer,clone,1404,0.97002
larry,10000,0.5395631,Geneformer,clone,2701,1.19874
larry,10000,0.5395631,PCA,clone,42,1.20331
larry,10000,0.5395631,PCA,clone,1404,1.31326
larry,10000,0.5395631,PCA,clone,2701,1.28902
larry,10000,0.5395631,RandomProjection,clone,42,0.26392
larry,10000,0.5395631,RandomProjection,clone,1404,0.26392
larry,10000,0.5395631,RandomProjection,clone,2701,0.26392
larry,10000,0.5395631,SCVI,clone,42,1.6704
larry,10000,0.5395631,SCVI,clone,1404,1.55572
larry,10000,0.5395631,SCVI,clone,2701,1.66487
larry,10000,1.0,Geneformer,clone,42,1.2133
larry,10000,1.0,Geneformer,clone,1404,1.02588
larry,10000,1.0,Geneformer,clone,2701,1.12085
larry,10000,1.0,PCA,clone,42,1.46577
larry,10000,1.0,PCA,clone,1404,1.52532
larry,10000,1.0,PCA,clone,2701,1.44
larry,10000,1.0,RandomProjection,clone,42,0.40201
larry,10000,1.0,RandomProjection,clone,1404,0.40201
larry,10000,1.0,RandomProjection,clone,2701,0.40201
larry,10000,1.0,SCVI,clone,42,1.78508
larry,10000,1.0,SCVI,clone,1404,1.7599
larry,10000,1.0,SCVI,clone,2701,1.72378
larry,21544,0.003876,Geneformer,clone,42,0.04104
larry,21544,0.003876,Geneformer,clone,1404,0.03874
larry,21544,0.003876,Geneformer,clone,2701,-0.02725
larry,21544,0.003876,PCA,clone,42,1.52918
larry,21544,0.003876,PCA,clone,1404,1.58079
larry,21544,0.003876,PCA,clone,2701,1.58637
larry,21544,0.003876,RandomProjection,clone,42,-0.00451
larry,21544,0.003876,RandomProjection,clone,1404,-0.00451
larry,21544,0.003876,RandomProjection,clone,2701,-0.00451
larry,21544,0.003876,SCVI,clone,42,0.0233
larry,21544,0.003876,SCVI,clone,1404,0.02429
larry,21544,0.003876,SCVI,clone,2701,0.11535
larry,21544,0.0071835,Geneformer,clone,42,0.05445
larry,21544,0.0071835,Geneformer,clone,1404,0.16878
larry,21544,0.0071835,Geneformer,clone,2701,0.06147
larry,21544,0.0071835,PCA,clone,42,1.08692
larry,21544,0.0071835,PCA,clone,1404,1.053
larry,21544,0.0071835,PCA,clone,2701,1.08664
larry,21544,0.0071835,RandomProjection,clone,42,0.04314
larry,21544,0.0071835,RandomProjection,clone,1404,0.04314
larry,21544,0.0071835,RandomProjection,clone,2701,0.04314
larry,21544,0.0071835,SCVI,clone,42,0.10716
larry,21544,0.0071835,SCVI,clone,1404,0.06469
larry,21544,0.0071835,SCVI,clone,2701,0.07007
larry,21544,0.0133136,Geneformer,clone,42,0.14829
larry,21544,0.0133136,Geneformer,clone,1404,0.172
larry,21544,0.0133136,Geneformer,clone,2701,0.11778
larry,21544,0.0133136,PCA,clone,42,0.62683
larry,21544,0.0133136,PCA,clone,1404,0.62724
larry,21544,0.0133136,PCA,clone,2701,0.64384
larry,21544,0.0133136,RandomProjection,clone,42,0.02291
larry,21544,0.0133136,RandomProjection,clone,1404,0.02291
larry,21544,0.0133136,RandomProjection,clone,2701,0.02291
larry,21544,0.0133136,SCVI,clone,42,0.28112
larry,21544,0.0133136,SCVI,clone,1404,0.25847
larry,21544,0.0133136,SCVI,clone,2701,0.29921
larry,21544,0.0246748,Geneformer,clone,42,0.20348
larry,21544,0.0246748,Geneformer,clone,1404,0.16349
larry,21544,0.0246748,Geneformer,clone,2701,0.26835
larry,21544,0.0246748,PCA,clone,42,0.43481
larry,21544,0.0246748,PCA,clone,1404,0.44325
larry,21544,0.0246748,PCA,clone,2701,0.44694
larry,21544,0.0246748,RandomProjection,clone,42,0.02488
larry,21544,0.0246748,RandomProjection,clone,1404,0.02488
larry,21544,0.0246748,RandomProjection,clone,2701,0.02488
larry,21544,0.0246748,SCVI,clone,42,0.54571
larry,21544,0.0246748,SCVI,clone,1404,0.4923
larry,21544,0.0246748,SCVI,clone,2701,0.60561
larry,21544,0.0457311,Geneformer,clone,42,0.34905
larry,21544,0.0457311,Geneformer,clone,1404,0.41272
larry,21544,0.0457311,Geneformer,clone,2701,0.34417
larry,21544,0.0457311,PCA,clone,42,0.33926
larry,21544,0.0457311,PCA,clone,1404,0.2989
larry,21544,0.0457311,PCA,clone,2701,0.40599
larry,21544,0.0457311,RandomProjection,clone,42,0.07982
larry,21544,0.0457311,RandomProjection,clone,1404,0.07982
larry,21544,0.0457311,RandomProjection,clone,2701,0.07982
larry,21544,0.0457311,SCVI,clone,42,0.851
larry,21544,0.0457311,SCVI,clone,1404,0.78297
larry,21544,0.0457311,SCVI,clone,2701,0.76493
larry,21544,0.0847557,Geneformer,clone,42,0.53237
larry,21544,0.0847557,Geneformer,clone,1404,0.49294
larry,21544,0.0847557,Geneformer,clone,2701,0.72644
larry,21544,0.0847557,PCA,clone,42,0.55251
larry,21544,0.0847557,PCA,clone,1404,0.67652
larry,21544,0.0847557,PCA,clone,2701,0.64462
larry,21544,0.0847557,RandomProjection,clone,42,0.08584
larry,21544,0.0847557,RandomProjection,clone,1404,0.08584
larry,21544,0.0847557,RandomProjection,clone,2701,0.08584
larry,21544,0.0847557,SCVI,clone,42,1.01695
larry,21544,0.0847557,SCVI,clone,1404,1.06308
larry,21544,0.0847557,SCVI,clone,2701,1.11959
larry,21544,0.1570821,Geneformer,clone,42,0.61906
larry,21544,0.1570821,Geneformer,clone,1404,0.63648
larry,21544,0.1570821,Geneformer,clone,2701,0.81671
larry,21544,0.1570821,PCA,clone,42,0.76939
larry,21544,0.1570821,PCA,clone,1404,0.84694
larry,21544,0.1570821,PCA,clone,2701,0.82029
larry,21544,0.1570821,RandomProjection,clone,42,0.0317
larry,21544,0.1570821,RandomProjection,clone,1404,0.0317
larry,21544,0.1570821,RandomProjection,clone,2701,0.0317
larry,21544,0.1570821,SCVI,clone,42,1.22805
larry,21544,0.1570821,SCVI,clone,1404,1.27702
larry,21544,0.1570821,SCVI,clone,2701,1.26623
larry,21544,0.2911284,Geneformer,clone,42,0.81139
larry,21544,0.2911284,Geneformer,clone,1404,0.80767
larry,21544,0.2911284,Geneformer,clone,2701,0.89822
larry,21544,0.2911284,PCA,clone,42,1.02171
larry,21544,0.2911284,PCA,clone,1404,1.03654
larry,21544,0.2911284,PCA,clone,2701,1.00858
larry,21544,0.2911284,RandomProjection,clone,42,0.15227
larry,21544,0.2911284,RandomProjection,clone,1404,0.15227
larry,21544,0.2911284,RandomProjection,clone,2701,0.15227
larry,21544,0.2911284,SCVI,clone,42,1.42829
larry,21544,0.2911284,SCVI,clone,1404,1.4335
larry,21544,0.2911284,SCVI,clone,2701,1.42003
larry,21544,0.5395631,Geneformer,clone,42,0.95801
larry,21544,0.5395631,Geneformer,clone,1404,0.81792
larry,21544,0.5395631,Geneformer,clone,2701,1.25721
larry,21544,0.5395631,PCA,clone,42,1.27983
larry,21544,0.5395631,PCA,clone,1404,1.27304
larry,21544,0.5395631,PCA,clone,2701,1.26766
larry,21544,0.5395631,RandomProjection,clone,42,0.26392
larry,21544,0.5395631,RandomProjection,clone,1404,0.26392
larry,21544,0.5395631,RandomProjection,clone,2701,0.26392
larry,21544,0.5395631,SCVI,clone,42,1.65505
larry,21544,0.5395631,SCVI,clone,1404,1.55075
larry,21544,0.5395631,SCVI,clone,2701,1.54966
larry,21544,1.0,Geneformer,clone,42,1.1914
larry,21544,1.0,Geneformer,clone,1404,1.15908
larry,21544,1.0,Geneformer,clone,2701,1.00051
larry,21544,1.0,PCA,clone,42,1.42394
larry,21544,1.0,PCA,clone,1404,1.50671
larry,21544,1.0,PCA,clone,2701,1.41888
larry,21544,1.0,RandomProjection,clone,42,0.40201
larry,21544,1.0,RandomProjection,clone,1404,0.40201
larry,21544,1.0,RandomProjection,clone,2701,0.40201
larry,21544,1.0,SCVI,clone,42,1.81924
larry,21544,1.0,SCVI,clone,1404,1.72764
larry,21544,1.0,SCVI,clone,2701,1.73007
larry,46415,0.003876,Geneformer,clone,42,-0.00901
larry,46415,0.003876,Geneformer,clone,1404,-0.04189
larry,46415,0.003876,Geneformer,clone,2701,-0.01283
larry,46415,0.003876,PCA,clone,42,1.52354
larry,46415,0.003876,PCA,clone,1404,1.57408
larry,46415,0.003876,PCA,clone,2701,1.58672
larry,46415,0.003876,RandomProjection,clone,42,-0.00451
larry,46415,0.003876,RandomProjection,clone,1404,-0.00451
larry,46415,0.003876,RandomProjection,clone,2701,-0.00451
larry,46415,0.003876,SCVI,clone,42,0.05873
larry,46415,0.003876,SCVI,clone,1404,0.00614
larry,46415,0.003876,SCVI,clone,2701,0.14608
larry,46415,0.0071835,Geneformer,clone,42,0.0479
larry,46415,0.0071835,Geneformer,clone,1404,0.07948
larry,46415,0.0071835,Geneformer,clone,2701,0.06536
larry,46415,0.0071835,PCA,clone,42,1.08052
larry,46415,0.0071835,PCA,clone,1404,1.05711
larry,46415,0.0071835,PCA,clone,2701,1.06806
larry,46415,0.0071835,RandomProjection,clone,42,0.04314
larry,46415,0.0071835,RandomProjection,clone,1404,0.04314
larry,46415,0.0071835,RandomProjection,clone,2701,0.04314
larry,46415,0.0071835,SCVI,clone,42,0.21506
larry,46415,0.0071835,SCVI,clone,1404,0.24159
larry,46415,0.0071835,SCVI,clone,2701,0.12244
larry,46415,0.0133136,Geneformer,clone,42,0.10616
larry,46415,0.0133136,Geneformer,clone,1404,0.03971
larry,46415,0.0133136,Geneformer,clone,2701,0.215
larry,46415,0.0133136,PCA,clone,42,0.58624
larry,46415,0.0133136,PCA,clone,1404,0.58082
larry,46415,0.0133136,PCA,clone,2701,0.62202
larry,46415,0.0133136,RandomProjection,clone,42,0.02291
larry,46415,0.0133136,RandomProjection,clone,1404,0.02291
larry,46415,0.0133136,RandomProjection,clone,2701,0.02291
larry,46415,0.0133136,SCVI,clone,42,0.39904
larry,46415,0.0133136,SCVI,clone,1404,0.3718
larry,46415,0.0133136,SCVI,clone,2701,0.33823
larry,46415,0.0246748,Geneformer,clone,42,0.27197
larry,46415,0.0246748,Geneformer,clone,1404,0.32437
larry,46415,0.0246748,Geneformer,clone,2701,0.31025
larry,46415,0.0246748,PCA,clone,42,0.41784
larry,46415,0.0246748,PCA,clone,1404,0.407
larry,46415,0.0246748,PCA,clone,2701,0.47148
larry,46415,0.0246748,RandomProjection,clone,42,0.02488
larry,46415,0.0246748,RandomProjection,clone,1404,0.02488
larry,46415,0.0246748,RandomProjection,clone,2701,0.02488
larry,46415,0.0246748,SCVI,clone,42,0.4813
larry,46415,0.0246748,SCVI,clone,1404,0.46161
larry,46415,0.0246748,SCVI,clone,2701,0.51727
larry,46415,0.0457311,Geneformer,clone,42,0.39331
larry,46415,0.0457311,Geneformer,clone,1404,0.50781
larry,46415,0.0457311,Geneformer,clone,2701,0.40592
larry,46415,0.0457311,PCA,clone,42,0.3632
larry,46415,0.0457311,PCA,clone,1404,0.30837
larry,46415,0.0457311,PCA,clone,2701,0.41581
larry,46415,0.0457311,RandomProjection,clone,42,0.07982
larry,46415,0.0457311,RandomProjection,clone,1404,0.07982
larry,46415,0.0457311,RandomProjection,clone,2701,0.07982
larry,46415,0.0457311,SCVI,clone,42,0.85083
larry,46415,0.0457311,SCVI,clone,1404,0.8769
larry,46415,0.0457311,SCVI,clone,2701,0.77061
larry,46415,0.0847557,Geneformer,clone,42,0.57384
larry,46415,0.0847557,Geneformer,clone,1404,0.60667
larry,46415,0.0847557,Geneformer,clone,2701,0.62487
larry,46415,0.0847557,PCA,clone,42,0.50482
larry,46415,0.0847557,PCA,clone,1404,0.6106
larry,46415,0.0847557,PCA,clone,2701,0.58331
larry,46415,0.0847557,RandomProjection,clone,42,0.08584
larry,46415,0.0847557,RandomProjection,clone,1404,0.08584
larry,46415,0.0847557,RandomProjection,clone,2701,0.08584
larry,46415,0.0847557,SCVI,clone,42,1.06067
larry,46415,0.0847557,SCVI,clone,1404,1.0304
larry,46415,0.0847557,SCVI,clone,2701,1.03374
larry,46415,0.1570821,Geneformer,clone,42,0.90121
larry,46415,0.1570821,Geneformer,clone,1404,0.75983
larry,46415,0.1570821,Geneformer,clone,2701,0.933
larry,46415,0.1570821,PCA,clone,42,0.78087
larry,46415,0.1570821,PCA,clone,1404,0.82145
larry,46415,0.1570821,PCA,clone,2701,0.74431
larry,46415,0.1570821,RandomProjection,clone,42,0.0317
larry,46415,0.1570821,RandomProjection,clone,1404,0.0317
larry,46415,0.1570821,RandomProjection,clone,2701,0.0317
larry,46415,0.1570821,SCVI,clone,42,1.25493
larry,46415,0.1570821,SCVI,clone,1404,1.22184
larry,46415,0.1570821,SCVI,clone,2701,1.21257
larry,46415,0.2911284,Geneformer,clone,42,0.81188
larry,46415,0.2911284,Geneformer,clone,1404,0.8367
larry,46415,0.2911284,Geneformer,clone,2701,0.83843
larry,46415,0.2911284,PCA,clone,42,0.98386
larry,46415,0.2911284,PCA,clone,1404,1.11921
larry,46415,0.2911284,PCA,clone,2701,1.00627
larry,46415,0.2911284,RandomProjection,clone,42,0.15227
larry,46415,0.2911284,RandomProjection,clone,1404,0.15227
larry,46415,0.2911284,RandomProjection,clone,2701,0.15227
larry,46415,0.2911284,SCVI,clone,42,1.45051
larry,46415,0.2911284,SCVI,clone,1404,1.37731
larry,46415,0.2911284,SCVI,clone,2701,1.37849
larry,46415,0.5395631,Geneformer,clone,42,0.81505
larry,46415,0.5395631,Geneformer,clone,1404,0.95834
larry,46415,0.5395631,Geneformer,clone,2701,0.81037
larry,46415,0.5395631,PCA,clone,42,1.21512
larry,46415,0.5395631,PCA,clone,1404,1.32346
larry,46415,0.5395631,PCA,clone,2701,1.32842
larry,46415,0.5395631,RandomProjection,clone,42,0.26392
larry,46415,0.5395631,RandomProjection,clone,1404,0.26392
larry,46415,0.5395631,RandomProjection,clone,2701,0.26392
larry,46415,0.5395631,SCVI,clone,42,1.62726
larry,46415,0.5395631,SCVI,clone,1404,1.52055
larry,46415,0.5395631,SCVI,clone,2701,1.61058
larry,46415,1.0,Geneformer,clone,42,0.68506
larry,46415,1.0,Geneformer,clone,1404,0.65608
larry,46415,1.0,Geneformer,clone,2701,0.97136
larry,46415,1.0,PCA,clone,42,1.42614
larry,46415,1.0,PCA,clone,1404,1.53782
larry,46415,1.0,PCA,clone,2701,1.46364
larry,46415,1.0,RandomProjection,clone,42,0.40201
larry,46415,1.0,RandomProjection,clone,1404,0.40201
larry,46415,1.0,RandomProjection,clone,2701,0.40201
larry,46415,1.0,SCVI,clone,42,1.69718
larry,46415,1.0,SCVI,clone,1404,1.8024
larry,46415,1.0,SCVI,clone,2701,1.6776
larry,100000,0.003876,Geneformer,clone,42,0.04762
larry,100000,0.003876,Geneformer,clone,1404,-0.02201
larry,100000,0.003876,Geneformer,clone,2701,0.03008
larry,100000,0.003876,PCA,clone,42,1.52568
larry,100000,0.003876,PCA,clone,1404,1.56648
larry,100000,0.003876,PCA,clone,2701,1.56857
larry,100000,0.003876,RandomProjection,clone,42,-0.00451
larry,100000,0.003876,RandomProjection,clone,1404,-0.00451
larry,100000,0.003876,RandomProjection,clone,2701,-0.00451
larry,100000,0.003876,SCVI,clone,42,0.01614
larry,100000,0.003876,SCVI,clone,1404,0.06549
larry,100000,0.003876,SCVI,clone,2701,0.07948
larry,100000,0.0071835,Geneformer,clone,42,0.12434
larry,100000,0.0071835,Geneformer,clone,1404,0.11024
larry,100000,0.0071835,Geneformer,clone,2701,0.08202
larry,100000,0.0071835,PCA,clone,42,1.08171
larry,100000,0.0071835,PCA,clone,1404,1.07044
larry,100000,0.0071835,PCA,clone,2701,1.0651
larry,100000,0.0071835,RandomProjection,clone,42,0.04314
larry,100000,0.0071835,RandomProjection,clone,1404,0.04314
larry,100000,0.0071835,RandomProjection,clone,2701,0.04314
larry,100000,0.0071835,SCVI,clone,42,0.22271
larry,100000,0.0071835,SCVI,clone,1404,0.17793
larry,100000,0.0071835,SCVI,clone,2701,0.09013
larry,100000,0.0133136,Geneformer,clone,42,0.11534
larry,100000,0.0133136,Geneformer,clone,1404,0.09734
larry,100000,0.0133136,Geneformer,clone,2701,0.1503
larry,100000,0.0133136,PCA,clone,42,0.59048
larry,100000,0.0133136,PCA,clone,1404,0.57533
larry,100000,0.0133136,PCA,clone,2701,0.63015
larry,100000,0.0133136,RandomProjection,clone,42,0.02291
larry,100000,0.0133136,RandomProjection,clone,1404,0.02291
larry,100000,0.0133136,RandomProjection,clone,2701,0.02291
larry,100000,0.0133136,SCVI,clone,42,0.36186
larry,100000,0.0133136,SCVI,clone,1404,0.30255
larry,100000,0.0133136,SCVI,clone,2701,0.25411
larry,100000,0.0246748,Geneformer,clone,42,0.28862
larry,100000,0.0246748,Geneformer,clone,1404,0.20695
larry,100000,0.0246748,Geneformer,clone,2701,0.28601
larry,100000,0.0246748,PCA,clone,42,0.437
larry,100000,0.0246748,PCA,clone,1404,0.46999
larry,100000,0.0246748,PCA,clone,2701,0.46935
larry,100000,0.0246748,RandomProjection,clone,42,0.02488
larry,100000,0.0246748,RandomProjection,clone,1404,0.02488
larry,100000,0.0246748,RandomProjection,clone,2701,0.02488
larry,100000,0.0246748,SCVI,clone,42,0.63415
larry,100000,0.0246748,SCVI,clone,1404,0.64938
larry,100000,0.0246748,SCVI,clone,2701,0.56264
larry,100000,0.0457311,Geneformer,clone,42,0.49925
larry,100000,0.0457311,Geneformer,clone,1404,0.37605
larry,100000,0.0457311,Geneformer,clone,2701,0.46141
larry,100000,0.0457311,PCA,clone,42,0.39145
larry,100000,0.0457311,PCA,clone,1404,0.34205
larry,100000,0.0457311,PCA,clone,2701,0.38222
larry,100000,0.0457311,RandomProjection,clone,42,0.07982
larry,100000,0.0457311,RandomProjection,clone,1404,0.07982
larry,100000,0.0457311,RandomProjection,clone,2701,0.07982
larry,100000,0.0457311,SCVI,clone,42,0.82014
larry,100000,0.0457311,SCVI,clone,1404,0.875
larry,100000,0.0457311,SCVI,clone,2701,0.79103
larry,100000,0.0847557,Geneformer,clone,42,0.55042
larry,100000,0.0847557,Geneformer,clone,1404,0.72828
larry,100000,0.0847557,Geneformer,clone,2701,0.62425
larry,100000,0.0847557,PCA,clone,42,0.50498
larry,100000,0.0847557,PCA,clone,1404,0.60136
larry,100000,0.0847557,PCA,clone,2701,0.5753
larry,100000,0.0847557,RandomProjection,clone,42,0.08584
larry,100000,0.0847557,RandomProjection,clone,1404,0.08584
larry,100000,0.0847557,RandomProjection,clone,2701,0.08584
larry,100000,0.0847557,SCVI,clone,42,1.06555
larry,100000,0.0847557,SCVI,clone,1404,1.1338
larry,100000,0.0847557,SCVI,clone,2701,1.09931
larry,100000,0.1570821,Geneformer,clone,42,0.92493
larry,100000,0.1570821,Geneformer,clone,1404,0.93209
larry,100000,0.1570821,Geneformer,clone,2701,0.71341
larry,100000,0.1570821,PCA,clone,42,0.74779
larry,100000,0.1570821,PCA,clone,1404,0.84923
larry,100000,0.1570821,PCA,clone,2701,0.7186
larry,100000,0.1570821,RandomProjection,clone,42,0.0317
larry,100000,0.1570821,RandomProjection,clone,1404,0.0317
larry,100000,0.1570821,RandomProjection,clone,2701,0.0317
larry,100000,0.1570821,SCVI,clone,42,1.25665
larry,100000,0.1570821,SCVI,clone,1404,1.25326
larry,100000,0.1570821,SCVI,clone,2701,1.29682
larry,100000,0.2911284,Geneformer,clone,42,0.77049
larry,100000,0.2911284,Geneformer,clone,1404,0.78112
larry,100000,0.2911284,Geneformer,clone,2701,0.78712
larry,100000,0.2911284,PCA,clone,42,1.01203
larry,100000,0.2911284,PCA,clone,1404,1.03889
larry,100000,0.2911284,PCA,clone,2701,1.02198
larry,100000,0.2911284,RandomProjection,clone,42,0.15227
larry,100000,0.2911284,RandomProjection,clone,1404,0.15227
larry,100000,0.2911284,RandomProjection,clone,2701,0.15227
larry,100000,0.2911284,SCVI,clone,42,1.52018
larry,100000,0.2911284,SCVI,clone,1404,1.40913
larry,100000,0.2911284,SCVI,clone,2701,1.38867
larry,100000,0.5395631,Geneformer,clone,42,1.08986
larry,100000,0.5395631,Geneformer,clone,1404,1.04871
larry,100000,0.5395631,Geneformer,clone,2701,1.19207
larry,100000,0.5395631,PCA,clone,42,1.22493
larry,100000,0.5395631,PCA,clone,1404,1.32961
larry,100000,0.5395631,PCA,clone,2701,1.3149
larry,100000,0.5395631,RandomProjection,clone,42,0.26392
larry,100000,0.5395631,RandomProjection,clone,1404,0.26392
larry,100000,0.5395631,RandomProjection,clone,2701,0.26392
larry,100000,0.5395631,SCVI,clone,42,1.63534
larry,100000,0.5395631,SCVI,clone,1404,1.50558
larry,100000,0.5395631,SCVI,clone,2701,1.55116
larry,100000,1.0,Geneformer,clone,42,0.66412
larry,100000,1.0,Geneformer,clone,1404,1.07829
larry,100000,1.0,Geneformer,clone,2701,0.6507
larry,100000,1.0,PCA,clone,42,1.4719
larry,100000,1.0,PCA,clone,1404,1.51308
larry,100000,1.0,PCA,clone,2701,1.40009
larry,100000,1.0,RandomProjection,clone,42,0.40201
larry,100000,1.0,RandomProjection,clone,1404,0.40201
larry,100000,1.0,RandomProjection,clone,2701,0.40201
larry,100000,1.0,SCVI,clone,42,1.83745
larry,100000,1.0,SCVI,clone,1404,1.84408
larry,100000,1.0,SCVI,clone,2701,1.69232
merfish,100,0.027248,Geneformer,ng_idx,1404,0.15916
merfish,100,0.027248,Geneformer,ng_idx,2303,0.11937
merfish,100,0.027248,Geneformer,ng_idx,2701,0.11268
merfish,100,0.027248,PCA,ng_idx,1404,0.13932
merfish,100,0.027248,PCA,ng_idx,2303,0.12343
merfish,100,0.027248,PCA,ng_idx,2701,0.15609
merfish,100,0.027248,RandomProjection,ng_idx,1404,0.03937
merfish,100,0.027248,RandomProjection,ng_idx,2303,0.06278
merfish,100,0.027248,RandomProjection,ng_idx,2701,0.03937
merfish,100,0.027248,SCVI,ng_idx,1404,0.06832
merfish,100,0.027248,SCVI,ng_idx,2303,0.0882
merfish,100,0.027248,SCVI,ng_idx,2701,0.05415
merfish,100,0.0406617,Geneformer,ng_idx,1404,0.18806
merfish,100,0.0406617,Geneformer,ng_idx,2303,0.16892
merfish,100,0.0406617,Geneformer,ng_idx,2701,0.14432
merfish,100,0.0406617,PCA,ng_idx,1404,0.1876
merfish,100,0.0406617,PCA,ng_idx,2303,0.24053
merfish,100,0.0406617,PCA,ng_idx,2701,0.20443
merfish,100,0.0406617,RandomProjection,ng_idx,1404,0.06378
merfish,100,0.0406617,RandomProjection,ng_idx,2303,0.07044
merfish,100,0.0406617,RandomProjection,ng_idx,2701,0.06378
merfish,100,0.0406617,SCVI,ng_idx,1404,0.1048
merfish,100,0.0406617,SCVI,ng_idx,2303,0.14544
merfish,100,0.0406617,SCVI,ng_idx,2701,0.0848
merfish,100,0.0606789,Geneformer,ng_idx,1404,0.22413
merfish,100,0.0606789,Geneformer,ng_idx,2303,0.18044
merfish,100,0.0606789,Geneformer,ng_idx,2701,0.17877
merfish,100,0.0606789,PCA,ng_idx,1404,0.25049
merfish,100,0.0606789,PCA,ng_idx,2303,0.22413
merfish,100,0.0606789,PCA,ng_idx,2701,0.24885
merfish,100,0.0606789,RandomProjection,ng_idx,1404,0.06458
merfish,100,0.0606789,RandomProjection,ng_idx,2303,0.07459
merfish,100,0.0606789,RandomProjection,ng_idx,2701,0.06458
merfish,100,0.0606789,SCVI,ng_idx,1404,0.13811
merfish,100,0.0606789,SCVI,ng_idx,2303,0.16919
merfish,100,0.0606789,SCVI,ng_idx,2701,0.17722
merfish,100,0.0905502,Geneformer,ng_idx,1404,0.28909
merfish,100,0.0905502,Geneformer,ng_idx,2303,0.2299
merfish,100,0.0905502,Geneformer,ng_idx,2701,0.26958
merfish,100,0.0905502,PCA,ng_idx,1404,0.34445
merfish,100,0.0905502,PCA,ng_idx,2303,0.30997
merfish,100,0.0905502,PCA,ng_idx,2701,0.29755
merfish,100,0.0905502,RandomProjection,ng_idx,1404,0.1361
merfish,100,0.0905502,RandomProjection,ng_idx,2303,0.11852
merfish,100,0.0905502,RandomProjection,ng_idx,2701,0.1361
merfish,100,0.0905502,SCVI,ng_idx,1404,0.26495
merfish,100,0.0905502,SCVI,ng_idx,2303,0.19471
merfish,100,0.0905502,SCVI,ng_idx,2701,0.25485
merfish,100,0.1351267,Geneformer,ng_idx,1404,0.28552
merfish,100,0.1351267,Geneformer,ng_idx,2303,0.25707
merfish,100,0.1351267,Geneformer,ng_idx,2701,0.2454
merfish,100,0.1351267,PCA,ng_idx,1404,0.38961
merfish,100,0.1351267,PCA,ng_idx,2303,0.38573
merfish,100,0.1351267,PCA,ng_idx,2701,0.47621
merfish,100,0.1351267,RandomProjection,ng_idx,1404,0.23926
merfish,100,0.1351267,RandomProjection,ng_idx,2303,0.22173
merfish,100,0.1351267,RandomProjection,ng_idx,2701,0.23926
merfish,100,0.1351267,SCVI,ng_idx,1404,0.26387
merfish,100,0.1351267,SCVI,ng_idx,2303,0.33216
merfish,100,0.1351267,SCVI,ng_idx,2701,0.319
merfish,100,0.2016475,Geneformer,ng_idx,1404,0.22713
merfish,100,0.2016475,Geneformer,ng_idx,2303,0.31349
merfish,100,0.2016475,Geneformer,ng_idx,2701,0.33582
merfish,100,0.2016475,PCA,ng_idx,1404,0.64145
merfish,100,0.2016475,PCA,ng_idx,2303,0.64289
merfish,100,0.2016475,PCA,ng_idx,2701,0.57837
merfish,100,0.2016475,RandomProjection,ng_idx,1404,0.23126
merfish,100,0.2016475,RandomProjection,ng_idx,2303,0.21887
merfish,100,0.2016475,RandomProjection,ng_idx,2701,0.23126
merfish,100,0.2016475,SCVI,ng_idx,1404,0.36967
merfish,100,0.2016475,SCVI,ng_idx,2303,0.37544
merfish,100,0.2016475,SCVI,ng_idx,2701,0.35829
merfish,100,0.3009156,Geneformer,ng_idx,1404,0.31925
merfish,100,0.3009156,Geneformer,ng_idx,2303,0.32219
merfish,100,0.3009156,Geneformer,ng_idx,2701,0.31039
merfish,100,0.3009156,PCA,ng_idx,1404,0.81431
merfish,100,0.3009156,PCA,ng_idx,2303,0.8262
merfish,100,0.3009156,PCA,ng_idx,2701,0.80502
merfish,100,0.3009156,RandomProjection,ng_idx,1404,0.35046
merfish,100,0.3009156,RandomProjection,ng_idx,2303,0.32254
merfish,100,0.3009156,RandomProjection,ng_idx,2701,0.35046
merfish,100,0.3009156,SCVI,ng_idx,1404,0.54358
merfish,100,0.3009156,SCVI,ng_idx,2303,0.4637
merfish,100,0.3009156,SCVI,ng_idx,2701,0.45962
merfish,100,0.4490518,Geneformer,ng_idx,1404,0.35314
merfish,100,0.4490518,Geneformer,ng_idx,2303,0.40205
merfish,100,0.4490518,Geneformer,ng_idx,2701,0.39495
merfish,100,0.4490518,PCA,ng_idx,1404,0.94491
merfish,100,0.4490518,PCA,ng_idx,2303,0.94072
merfish,100,0.4490518,PCA,ng_idx,2701,0.99669
merfish,100,0.4490518,RandomProjection,ng_idx,1404,0.36551
merfish,100,0.4490518,RandomProjection,ng_idx,2303,0.38486
merfish,100,0.4490518,RandomProjection,ng_idx,2701,0.36551
merfish,100,0.4490518,SCVI,ng_idx,1404,0.54936
merfish,100,0.4490518,SCVI,ng_idx,2303,0.48995
merfish,100,0.4490518,SCVI,ng_idx,2701,0.49162
merfish,100,0.6701133,Geneformer,ng_idx,1404,0.3182
merfish,100,0.6701133,Geneformer,ng_idx,2303,0.33853
merfish,100,0.6701133,Geneformer,ng_idx,2701,0.37398
merfish,100,0.6701133,PCA,ng_idx,1404,1.16068
merfish,100,0.6701133,PCA,ng_idx,2303,1.16462
merfish,100,0.6701133,PCA,ng_idx,2701,1.20658
merfish,100,0.6701133,RandomProjection,ng_idx,1404,0.47139
