dataset,size,quality,size_rank,curve,step,loss,is_best_checkpoint
PBMC,100000,0.225772,large,val,1000,7.939183712005615,False
PBMC,100000,0.225772,large,val,2000,6.425516605377197,False
PBMC,100000,0.225772,large,val,3000,5.606573104858398,False
PBMC,100000,0.225772,large,val,4000,4.650821208953857,False
PBMC,100000,0.225772,large,val,5000,3.9383320808410645,False
PBMC,100000,0.225772,large,val,6000,3.6284546852111816,False
PBMC,100000,0.225772,large,val,7000,3.4989829063415527,False
PBMC,100000,0.225772,large,val,8000,3.443871021270752,False
PBMC,100000,0.225772,large,val,9000,3.3744900226593018,False
PBMC,100000,0.225772,large,val,10000,3.344632387161255,False
PBMC,100000,0.225772,large,val,11000,3.354414463043213,False
PBMC,100000,0.225772,large,val,12000,3.32015061378479,False
PBMC,100000,0.225772,large,val,13000,3.300976514816284,False
PBMC,100000,0.225772,large,val,14000,3.287980794906616,False
PBMC,100000,0.225772,large,val,15000,3.2628908157348633,False
PBMC,100000,0.225772,large,val,16000,3.2678730487823486,False
PBMC,100000,0.225772,large,val,17000,3.2727041244506836,False
PBMC,100000,0.225772,large,val,18000,3.265056610107422,False
PBMC,100000,0.225772,large,val,19000,3.2310400009155273,False
PBMC,100000,0.225772,large,val,20000,3.23775053024292,False
PBMC,100000,0.225772,large,val,21000,3.229384183883667,False
PBMC,100000,0.225772,large,val,22000,3.230419397354126,False
PBMC,100000,0.225772,large,val,23000,3.2348830699920654,False
PBMC,100000,0.225772,large,val,24000,3.211660623550415,False
PBMC,100000,0.225772,large,val,25000,3.218052625656128,False
PBMC,100000,0.225772,large,val,26000,3.211656332015991,False
PBMC,100000,0.225772,large,val,27000,3.212367296218872,False
PBMC,100000,0.225772,large,val,28000,3.1969544887542725,False
PBMC,100000,0.225772,large,val,29000,3.195087432861328,False
PBMC,100000,0.225772,large,val,30000,3.2026946544647217,False
PBMC,100000,0.225772,large,val,31000,3.1912529468536377,False
PBMC,100000,0.225772,large,val,32000,3.174859046936035,False
PBMC,100000,0.225772,large,val,33000,3.2004005908966064,False
PBMC,100000,0.225772,large,val,34000,3.1762607097625732,False
PBMC,100000,0.225772,large,val,35000,3.1882588863372803,False
PBMC,100000,0.225772,large,val,36000,3.1821048259735107,False
PBMC,100000,0.225772,large,val,37000,3.1888675689697266,False
PBMC,100000,0.225772,large,val,32000,3.174859046936035,True
PBMC,100000,0.4751547,large,train,1000,9.1614,False
PBMC,100000,0.4751547,large,train,2000,7.4361,False
PBMC,100000,0.4751547,large,train,3000,5.745,False
PBMC,100000,0.4751547,large,train,4000,4.7255,False
PBMC,100000,0.4751547,large,train,5000,4.1306,False
PBMC,100000,0.4751547,large,train,6000,3.8638,False
PBMC,100000,0.4751547,large,train,7000,3.7313,False
PBMC,100000,0.4751547,large,train,8000,3.6587,False
PBMC,100000,0.4751547,large,train,9000,3.6116,False
PBMC,100000,0.4751547,large,train,10000,3.5774,False
PBMC,100000,0.4751547,large,train,11000,3.5519,False
PBMC,100000,0.4751547,large,train,12000,3.5276,False
PBMC,100000,0.4751547,large,train,13000,3.5111,False
PBMC,100000,0.4751547,large,train,14000,3.4967,False
PBMC,100000,0.4751547,large,train,15000,3.4803,False
PBMC,100000,0.4751547,large,train,16000,3.4714,False
PBMC,100000,0.4751547,large,train,17000,3.4599,False
PBMC,100000,0.4751547,large,train,18000,3.4493,False
PBMC,100000,0.4751547,large,train,19000,3.4412,False
PBMC,100000,0.4751547,large,train,20000,3.4339,False
PBMC,100000,0.4751547,large,train,21000,3.4254,False
PBMC,100000,0.4751547,large,train,22000,3.4199,False
PBMC,100000,0.4751547,large,train,23000,3.4119,False
PBMC,100000,0.4751547,large,train,24000,3.4064,False
PBMC,100000,0.4751547,large,train,25000,3.4021,False
PBMC,100000,0.4751547,large,train,26000,3.396,False
PBMC,100000,0.4751547,large,train,27000,3.392,False
PBMC,100000,0.4751547,large,train,28000,3.3899,False
PBMC,100000,0.4751547,large,train,29000,3.3828,False
PBMC,100000,0.4751547,large,train,30000,3.3811,False
PBMC,100000,0.4751547,large,train,31000,3.375,False
PBMC,100000,0.4751547,large,train,32000,3.3731,False
PBMC,100000,0.4751547,large,train,33000,3.3695,False
PBMC,100000,0.4751547,large,train,34000,3.3662,False
PBMC,100000,0.4751547,large,train,35000,3.3622,False
PBMC,100000,0.4751547,large,train,36000,3.3613,False
PBMC,100000,0.4751547,large,train,37000,3.3547,False
PBMC,100000,0.4751547,large,train,38000,3.3539,False
PBMC,100000,0.4751547,large,train,39000,3.3525,False
PBMC,100000,0.4751547,large,train,40000,3.3467,False
PBMC,100000,0.4751547,large,train,41000,3.3469,False
PBMC,100000,0.4751547,large,train,42000,3.3428,False
PBMC,100000,0.4751547,large,val,1000,8.54612922668457,False
PBMC,100000,0.4751547,large,val,2000,6.285776138305664,False
PBMC,100000,0.4751547,large,val,3000,5.137252330780029,False
PBMC,100000,0.4751547,large,val,4000,4.2780022621154785,False
PBMC,100000,0.4751547,large,val,5000,3.91707181930542,False
PBMC,100000,0.4751547,large,val,6000,3.7304837703704834,False
PBMC,100000,0.4751547,large,val,7000,3.62703275680542,False
PBMC,100000,0.4751547,large,val,8000,3.580136299133301,False
PBMC,100000,0.4751547,large,val,9000,3.5444116592407227,False
PBMC,100000,0.4751547,large,val,10000,3.5134458541870117,False
PBMC,100000,0.4751547,large,val,11000,3.501441478729248,False
PBMC,100000,0.4751547,large,val,12000,3.4804375171661377,False
PBMC,100000,0.4751547,large,val,13000,3.4570674896240234,False
PBMC,100000,0.4751547,large,val,14000,3.453218460083008,False
PBMC,100000,0.4751547,large,val,15000,3.4286913871765137,False
PBMC,100000,0.4751547,large,val,16000,3.4324960708618164,False
PBMC,100000,0.4751547,large,val,17000,3.4105653762817383,False
PBMC,100000,0.4751547,large,val,18000,3.41324520111084,False
PBMC,100000,0.4751547,large,val,19000,3.411370038986206,False
PBMC,100000,0.4751547,large,val,20000,3.388075113296509,False
PBMC,100000,0.4751547,large,val,21000,3.389134168624878,False
PBMC,100000,0.4751547,large,val,22000,3.3840835094451904,False
PBMC,100000,0.4751547,large,val,23000,3.3689942359924316,False
PBMC,100000,0.4751547,large,val,24000,3.3653299808502197,False
PBMC,100000,0.4751547,large,val,25000,3.3662521839141846,False
PBMC,100000,0.4751547,large,val,26000,3.3617329597473145,False
PBMC,100000,0.4751547,large,val,27000,3.350043773651123,False
PBMC,100000,0.4751547,large,val,28000,3.3562190532684326,False
PBMC,100000,0.4751547,large,val,29000,3.3516488075256348,False
PBMC,100000,0.4751547,large,val,30000,3.349219799041748,False
PBMC,100000,0.4751547,large,val,31000,3.335874557495117,False
PBMC,100000,0.4751547,large,val,32000,3.349849224090576,False
PBMC,100000,0.4751547,large,val,33000,3.345703601837158,False
PBMC,100000,0.4751547,large,val,34000,3.3277719020843506,False
PBMC,100000,0.4751547,large,val,35000,3.3273165225982666,False
PBMC,100000,0.4751547,large,val,36000,3.3327035903930664,False
PBMC,100000,0.4751547,large,val,37000,3.3117904663085938,False
PBMC,100000,0.4751547,large,val,38000,3.334603786468506,False
PBMC,100000,0.4751547,large,val,39000,3.320188045501709,False
PBMC,100000,0.4751547,large,val,40000,3.322153329849243,False
PBMC,100000,0.4751547,large,val,41000,3.316161632537842,False
PBMC,100000,0.4751547,large,val,42000,3.3257882595062256,False
PBMC,100000,0.4751547,large,val,37000,3.3117904663085938,True
PBMC,100000,1.0,large,train,1000,8.9253,False
PBMC,100000,1.0,large,train,2000,7.3357,False
PBMC,100000,1.0,large,train,3000,5.9693,False
PBMC,100000,1.0,large,train,4000,5.1333,False
PBMC,100000,1.0,large,train,5000,4.5616,False
PBMC,100000,1.0,large,train,6000,4.2497,False
PBMC,100000,1.0,large,train,7000,4.0742,False
PBMC,100000,1.0,large,train,8000,3.9716,False
PBMC,100000,1.0,large,train,9000,3.9063,False
PBMC,100000,1.0,large,train,10000,3.8569,False
PBMC,100000,1.0,large,train,11000,3.8199,False
PBMC,100000,1.0,large,train,12000,3.7872,False
PBMC,100000,1.0,large,train,13000,3.763,False
PBMC,100000,1.0,large,train,14000,3.7433,False
PBMC,100000,1.0,large,train,15000,3.7218,False
PBMC,100000,1.0,large,train,16000,3.709,False
PBMC,100000,1.0,large,train,17000,3.6947,False
PBMC,100000,1.0,large,train,18000,3.681,False
PBMC,100000,1.0,large,train,19000,3.6714,False
PBMC,100000,1.0,large,train,20000,3.6602,False
PBMC,100000,1.0,large,train,21000,3.6505,False
PBMC,100000,1.0,large,train,22000,3.6431,False
PBMC,100000,1.0,large,train,23000,3.6338,False
PBMC,100000,1.0,large,train,24000,3.6279,False
PBMC,100000,1.0,large,train,25000,3.6202,False
PBMC,100000,1.0,large,train,26000,3.6129,False
PBMC,100000,1.0,large,train,27000,3.6077,False
PBMC,100000,1.0,large,train,28000,3.6029,False
PBMC,100000,1.0,large,train,29000,3.5961,False
PBMC,100000,1.0,large,train,30000,3.5936,False
PBMC,100000,1.0,large,train,31000,3.5868,False
PBMC,100000,1.0,large,train,32000,3.5814,False
PBMC,100000,1.0,large,train,33000,3.5778,False
PBMC,100000,1.0,large,train,34000,3.5725,False
PBMC,100000,1.0,large,train,35000,3.5676,False
PBMC,100000,1.0,large,train,36000,3.5654,False
PBMC,100000,1.0,large,train,37000,3.5595,False
PBMC,100000,1.0,large,train,38000,3.5562,False
PBMC,100000,1.0,large,train,39000,3.555,False
PBMC,100000,1.0,large,train,40000,3.547,False
PBMC,100000,1.0,large,train,41000,3.5466,False
PBMC,100000,1.0,large,train,42000,3.5412,False
PBMC,100000,1.0,large,val,1000,8.200514793395996,False
PBMC,100000,1.0,large,val,2000,6.475069522857666,False
PBMC,100000,1.0,large,val,3000,5.531692981719971,False
PBMC,100000,1.0,large,val,4000,4.763672351837158,False
PBMC,100000,1.0,large,val,5000,4.354464054107666,False
PBMC,100000,1.0,large,val,6000,4.106442451477051,False
PBMC,100000,1.0,large,val,7000,3.9779744148254395,False
PBMC,100000,1.0,large,val,8000,3.9068832397460938,False
PBMC,100000,1.0,large,val,9000,3.841663122177124,False
PBMC,100000,1.0,large,val,10000,3.8171112537384033,False
PBMC,100000,1.0,large,val,11000,3.770425796508789,False
PBMC,100000,1.0,large,val,12000,3.7515056133270264,False
PBMC,100000,1.0,large,val,13000,3.717144727706909,False
PBMC,100000,1.0,large,val,14000,3.713651657104492,False
PBMC,100000,1.0,large,val,15000,3.692664623260498,False
PBMC,100000,1.0,large,val,16000,3.681702136993408,False
PBMC,100000,1.0,large,val,17000,3.6601271629333496,False
PBMC,100000,1.0,large,val,18000,3.6463570594787598,False
PBMC,100000,1.0,large,val,19000,3.651564836502075,False
PBMC,100000,1.0,large,val,20000,3.626432180404663,False
PBMC,100000,1.0,large,val,21000,3.6252992153167725,False
PBMC,100000,1.0,large,val,22000,3.630594253540039,False
PBMC,100000,1.0,large,val,23000,3.604764699935913,False
PBMC,100000,1.0,large,val,24000,3.5971410274505615,False
PBMC,100000,1.0,large,val,25000,3.595370054244995,False
PBMC,100000,1.0,large,val,26000,3.5955750942230225,False
PBMC,100000,1.0,large,val,27000,3.583341360092163,False
PBMC,100000,1.0,large,val,28000,3.5785422325134277,False
PBMC,100000,1.0,large,val,29000,3.5684032440185547,False
PBMC,100000,1.0,large,val,30000,3.5787134170532227,False
PBMC,100000,1.0,large,val,31000,3.567938804626465,False
PBMC,100000,1.0,large,val,32000,3.5641446113586426,False
PBMC,100000,1.0,large,val,33000,3.570310115814209,False
PBMC,100000,1.0,large,val,34000,3.5521557331085205,False
PBMC,100000,1.0,large,val,35000,3.5515401363372803,False
PBMC,100000,1.0,large,val,36000,3.5426523685455322,False
PBMC,100000,1.0,large,val,37000,3.526925563812256,False
PBMC,100000,1.0,large,val,38000,3.538837194442749,False
PBMC,100000,1.0,large,val,39000,3.5349018573760986,False
PBMC,100000,1.0,large,val,40000,3.5434751510620117,False
PBMC,100000,1.0,large,val,41000,3.53143572807312,False
PBMC,100000,1.0,large,val,42000,3.5310652256011963,False
PBMC,100000,1.0,large,val,37000,3.526925563812256,True
shendure,100,0.004,small,train,1000,4.7099,False
shendure,100,0.004,small,train,2000,0.8887,False
shendure,100,0.004,small,train,3000,0.8518,False
shendure,100,0.004,small,train,4000,0.8995,False
shendure,100,0.004,small,train,5000,0.9521,False
shendure,100,0.004,small,train,6000,0.9344,False
shendure,100,0.004,small,val,1000,12.49637508392334,False
shendure,100,0.004,small,val,2000,13.136711120605469,False
shendure,100,0.004,small,val,3000,14.145377159118652,False
shendure,100,0.004,small,val,4000,16.183549880981445,False
shendure,100,0.004,small,val,5000,16.607080459594727,False
shendure,100,0.004,small,val,6000,17.528072357177734,False
shendure,100,0.004,small,val,1000,12.49637508392334,True
shendure,100,0.0073875,small,train,1000,6.0662,False
shendure,100,0.0073875,small,train,2000,0.5029,False
shendure,100,0.0073875,small,train,3000,0.162,False
shendure,100,0.0073875,small,train,4000,0.1801,False
shendure,100,0.0073875,small,train,5000,0.2249,False
shendure,100,0.0073875,small,train,6000,0.2447,False
shendure,100,0.0073875,small,val,1000,11.395308494567871,False
shendure,100,0.0073875,small,val,2000,13.250643730163574,False
shendure,100,0.0073875,small,val,3000,14.690094947814941,False
shendure,100,0.0073875,small,val,4000,15.264636993408203,False
shendure,100,0.0073875,small,val,5000,16.98800277709961,False
shendure,100,0.0073875,small,val,6000,17.096921920776367,False
shendure,100,0.0073875,small,val,1000,11.395308494567871,True
shendure,100,0.0136438,small,train,1000,6.8398,False
shendure,100,0.0136438,small,val,1000,10.54843521118164,False
shendure,100,0.0136438,small,val,1000,10.54843521118164,True
shendure,100,0.0251984,small,train,1000,7.5491,False
shendure,100,0.0251984,small,train,2000,1.7177,False
shendure,100,0.0251984,small,val,1000,9.669234275817871,False
shendure,100,0.0251984,small,val,2000,11.888949394226074,False
shendure,100,0.0251984,small,val,1000,9.669234275817871,True
shendure,100,0.0465384,small,train,1000,8.0053,False
shendure,100,0.0465384,small,train,2000,2.5176,False
shendure,100,0.0465384,small,train,3000,0.0523,False
shendure,100,0.0465384,small,train,4000,0.019,False
shendure,100,0.0465384,small,train,5000,0.0217,False
shendure,100,0.0465384,small,train,6000,0.0188,False
shendure,100,0.0465384,small,val,1000,9.194034576416016,False
shendure,100,0.0465384,small,val,2000,11.311017990112305,False
shendure,100,0.0465384,small,val,3000,12.95475959777832,False
shendure,100,0.0465384,small,val,4000,14.325078010559082,False
shendure,100,0.0465384,small,val,5000,15.925448417663574,False
shendure,100,0.0465384,small,val,6000,17.952449798583984,False
shendure,100,0.0465384,small,val,1000,9.194034576416016,True
shendure,100,0.0859506,small,train,1000,8.3619,False
shendure,100,0.0859506,small,train,2000,3.289,False
shendure,100,0.0859506,small,train,3000,0.1724,False
shendure,100,0.0859506,small,train,4000,0.028,False
shendure,100,0.0859506,small,train,5000,0.0259,False
shendure,100,0.0859506,small,train,6000,0.0213,False
shendure,100,0.0859506,small,val,1000,8.910499572753906,False
shendure,100,0.0859506,small,val,2000,10.784218788146973,False
shendure,100,0.0859506,small,val,3000,13.37679672241211,False
shendure,100,0.0859506,small,val,4000,14.716154098510742,False
shendure,100,0.0859506,small,val,5000,16.479398727416992,False
shendure,100,0.0859506,small,val,6000,18.251930236816406,False
shendure,100,0.0859506,small,val,1000,8.910499572753906,True
shendure,100,0.1587401,small,train,1000,8.6315,False
shendure,100,0.1587401,small,train,2000,3.9129,False
shendure,100,0.1587401,small,train,3000,0.4342,False
shendure,100,0.1587401,small,train,4000,0.0491,False
shendure,100,0.1587401,small,train,5000,0.0313,False
shendure,100,0.1587401,small,train,6000,0.0269,False
shendure,100,0.1587401,small,val,1000,8.889142990112305,False
shendure,100,0.1587401,small,val,2000,10.216259956359863,False
shendure,100,0.1587401,small,val,3000,13.032679557800293,False
shendure,100,0.1587401,small,val,4000,14.414043426513672,False
shendure,100,0.1587401,small,val,5000,15.876837730407715,False
shendure,100,0.1587401,small,val,6000,17.524477005004883,False
shendure,100,0.1587401,small,val,1000,8.889142990112305,True
shendure,100,0.2931733,small,train,1000,8.8627,False
shendure,100,0.2931733,small,train,2000,4.0926,False
shendure,100,0.2931733,small,train,3000,0.4767,False
shendure,100,0.2931733,small,train,4000,0.0623,False
shendure,100,0.2931733,small,train,5000,0.0347,False
shendure,100,0.2931733,small,train,6000,0.0272,False
shendure,100,0.2931733,small,val,1000,9.03196907043457,False
shendure,100,0.2931733,small,val,2000,10.350532531738281,False
shendure,100,0.2931733,small,val,3000,12.832180976867676,False
shendure,100,0.2931733,small,val,4000,14.246421813964844,False
shendure,100,0.2931733,small,val,5000,15.607263565063477,False
shendure,100,0.2931733,small,val,6000,17.12997055053711,False
shendure,100,0.2931733,small,val,1000,9.03196907043457,True
shendure,100,0.5414548,small,train,1000,8.9847,False
shendure,100,0.5414548,small,val,1000,9.161581993103027,False
shendure,100,0.5414548,small,val,1000,9.161581993103027,True
shendure,100,1.0,small,train,1000,8.9864,False
shendure,100,1.0,small,val,1000,9.12575626373291,False
shendure,100,1.0,small,val,1000,9.12575626373291,True
shendure,59948,0.004,medium,train,1000,9.3032,False
shendure,59948,0.004,medium,train,2000,8.1294,False
shendure,59948,0.004,medium,train,3000,7.5811,False
shendure,59948,0.004,medium,train,4000,7.2618,False
shendure,59948,0.004,medium,train,5000,7.0907,False
shendure,59948,0.004,medium,train,6000,7.0172,False
shendure,59948,0.004,medium,train,7000,6.8864,False
shendure,59948,0.004,medium,train,8000,6.8294,False
shendure,59948,0.004,medium,train,9000,6.7633,False
shendure,59948,0.004,medium,train,10000,6.7066,False
shendure,59948,0.004,medium,train,11000,6.6991,False
shendure,59948,0.004,medium,train,12000,6.635,False
shendure,59948,0.004,medium,train,13000,6.5932,False
shendure,59948,0.004,medium,train,14000,6.5826,False
shendure,59948,0.004,medium,train,15000,6.57,False
shendure,59948,0.004,medium,train,16000,6.5369,False
shendure,59948,0.004,medium,train,17000,6.4835,False
shendure,59948,0.004,medium,train,18000,6.5157,False
shendure,59948,0.004,medium,train,19000,6.465,False
shendure,59948,0.004,medium,train,20000,6.4569,False
shendure,59948,0.004,medium,train,21000,6.4541,False
shendure,59948,0.004,medium,train,22000,6.4102,False
shendure,59948,0.004,medium,train,23000,6.4054,False
shendure,59948,0.004,medium,train,24000,6.4055,False
shendure,59948,0.004,medium,train,25000,6.3507,False
shendure,59948,0.004,medium,val,1000,7.972585201263428,False
shendure,59948,0.004,medium,val,2000,6.961516380310059,False
shendure,59948,0.004,medium,val,3000,6.799217224121094,False
shendure,59948,0.004,medium,val,4000,6.3519768714904785,False
shendure,59948,0.004,medium,val,5000,6.216716766357422,False
shendure,59948,0.004,medium,val,6000,6.243819236755371,False
shendure,59948,0.004,medium,val,7000,5.9886956214904785,False
shendure,59948,0.004,medium,val,8000,6.033135890960693,False
shendure,59948,0.004,medium,val,9000,5.8735175132751465,False
shendure,59948,0.004,medium,val,10000,5.8512163162231445,False
shendure,59948,0.004,medium,val,11000,5.807326316833496,False
shendure,59948,0.004,medium,val,12000,5.827369213104248,False
shendure,59948,0.004,medium,val,13000,5.8769121170043945,False
shendure,59948,0.004,medium,val,14000,5.904415130615234,False
shendure,59948,0.004,medium,val,15000,5.761288166046143,False
shendure,59948,0.004,medium,val,16000,5.805947780609131,False
shendure,59948,0.004,medium,val,17000,5.834198951721191,False
shendure,59948,0.004,medium,val,18000,5.691684246063232,False
shendure,59948,0.004,medium,val,19000,5.831466197967529,False
shendure,59948,0.004,medium,val,20000,5.610395431518555,False
shendure,59948,0.004,medium,val,21000,5.784078598022461,False
shendure,59948,0.004,medium,val,22000,5.699570178985596,False
shendure,59948,0.004,medium,val,23000,5.759982585906982,False
shendure,59948,0.004,medium,val,24000,5.7945051193237305,False
shendure,59948,0.004,medium,val,25000,5.699784755706787,False
shendure,59948,0.004,medium,val,20000,5.610395431518555,True
shendure,59948,0.0073875,medium,train,1000,9.2833,False
shendure,59948,0.0073875,medium,train,2000,7.9053,False
shendure,59948,0.0073875,medium,train,3000,7.1908,False
shendure,59948,0.0073875,medium,train,4000,6.8267,False
shendure,59948,0.0073875,medium,train,5000,6.5795,False
shendure,59948,0.0073875,medium,train,6000,6.438,False
shendure,59948,0.0073875,medium,train,7000,6.3357,False
shendure,59948,0.0073875,medium,train,8000,6.2523,False
shendure,59948,0.0073875,medium,train,9000,6.202,False
shendure,59948,0.0073875,medium,train,10000,6.1498,False
shendure,59948,0.0073875,medium,train,11000,6.1142,False
shendure,59948,0.0073875,medium,train,12000,6.0963,False
shendure,59948,0.0073875,medium,train,13000,6.0524,False
shendure,59948,0.0073875,medium,train,14000,6.0323,False
shendure,59948,0.0073875,medium,train,15000,6.033,False
shendure,59948,0.0073875,medium,train,16000,5.9963,False
shendure,59948,0.0073875,medium,train,17000,5.9835,False
shendure,59948,0.0073875,medium,train,18000,5.9751,False
shendure,59948,0.0073875,medium,train,19000,5.9499,False
shendure,59948,0.0073875,medium,train,20000,5.9298,False
shendure,59948,0.0073875,medium,train,21000,5.9166,False
shendure,59948,0.0073875,medium,train,22000,5.9,False
shendure,59948,0.0073875,medium,val,1000,8.08184814453125,False
shendure,59948,0.0073875,medium,val,2000,6.947192192077637,False
shendure,59948,0.0073875,medium,val,3000,6.380910396575928,False
shendure,59948,0.0073875,medium,val,4000,6.298172473907471,False
shendure,59948,0.0073875,medium,val,5000,5.9046149253845215,False
shendure,59948,0.0073875,medium,val,6000,5.653704643249512,False
shendure,59948,0.0073875,medium,val,7000,5.674108505249023,False
shendure,59948,0.0073875,medium,val,8000,5.642203330993652,False
shendure,59948,0.0073875,medium,val,9000,5.4801554679870605,False
shendure,59948,0.0073875,medium,val,10000,5.557981014251709,False
shendure,59948,0.0073875,medium,val,11000,5.497156143188477,False
shendure,59948,0.0073875,medium,val,12000,5.427700042724609,False
shendure,59948,0.0073875,medium,val,13000,5.440927028656006,False
shendure,59948,0.0073875,medium,val,14000,5.431471347808838,False
shendure,59948,0.0073875,medium,val,15000,5.339828968048096,False
shendure,59948,0.0073875,medium,val,16000,5.394763946533203,False
shendure,59948,0.0073875,medium,val,17000,5.264693260192871,False
shendure,59948,0.0073875,medium,val,18000,5.3557634353637695,False
shendure,59948,0.0073875,medium,val,19000,5.386114120483398,False
shendure,59948,0.0073875,medium,val,20000,5.343402862548828,False
shendure,59948,0.0073875,medium,val,21000,5.309317588806152,False
shendure,59948,0.0073875,medium,val,22000,5.397866249084473,False
shendure,59948,0.0073875,medium,val,17000,5.264693260192871,True
shendure,59948,0.0136438,medium,train,1000,9.2654,False
shendure,59948,0.0136438,medium,train,2000,7.7778,False
shendure,59948,0.0136438,medium,train,3000,6.8985,False
shendure,59948,0.0136438,medium,train,4000,6.336,False
shendure,59948,0.0136438,medium,train,5000,6.0583,False
shendure,59948,0.0136438,medium,train,6000,5.914,False
shendure,59948,0.0136438,medium,train,7000,5.7934,False
shendure,59948,0.0136438,medium,train,8000,5.7306,False
shendure,59948,0.0136438,medium,train,9000,5.6613,False
shendure,59948,0.0136438,medium,train,10000,5.6261,False
shendure,59948,0.0136438,medium,train,11000,5.5836,False
shendure,59948,0.0136438,medium,train,12000,5.5648,False
shendure,59948,0.0136438,medium,train,13000,5.5234,False
shendure,59948,0.0136438,medium,train,14000,5.508,False
shendure,59948,0.0136438,medium,train,15000,5.4997,False
shendure,59948,0.0136438,medium,train,16000,5.4622,False
shendure,59948,0.0136438,medium,train,17000,5.4475,False
shendure,59948,0.0136438,medium,train,18000,5.4284,False
shendure,59948,0.0136438,medium,train,19000,5.4136,False
shendure,59948,0.0136438,medium,train,20000,5.3973,False
shendure,59948,0.0136438,medium,train,21000,5.3804,False
shendure,59948,0.0136438,medium,train,22000,5.3704,False
shendure,59948,0.0136438,medium,train,23000,5.3433,False
shendure,59948,0.0136438,medium,train,24000,5.3368,False
shendure,59948,0.0136438,medium,train,25000,5.3229,False
shendure,59948,0.0136438,medium,train,26000,5.3172,False
shendure,59948,0.0136438,medium,val,1000,8.167768478393555,False
shendure,59948,0.0136438,medium,val,2000,7.009056568145752,False
shendure,59948,0.0136438,medium,val,3000,6.277783393859863,False
shendure,59948,0.0136438,medium,val,4000,5.708153247833252,False
shendure,59948,0.0136438,medium,val,5000,5.550109386444092,False
shendure,59948,0.0136438,medium,val,6000,5.344268321990967,False
shendure,59948,0.0136438,medium,val,7000,5.2938642501831055,False
shendure,59948,0.0136438,medium,val,8000,5.277266502380371,False
shendure,59948,0.0136438,medium,val,9000,5.1298112869262695,False
shendure,59948,0.0136438,medium,val,10000,5.048572063446045,False
shendure,59948,0.0136438,medium,val,11000,5.080039978027344,False
shendure,59948,0.0136438,medium,val,12000,5.055135726928711,False
shendure,59948,0.0136438,medium,val,13000,5.046552658081055,False
shendure,59948,0.0136438,medium,val,14000,5.015326976776123,False
shendure,59948,0.0136438,medium,val,15000,5.010340690612793,False
shendure,59948,0.0136438,medium,val,16000,5.002994060516357,False
shendure,59948,0.0136438,medium,val,17000,4.972532272338867,False
shendure,59948,0.0136438,medium,val,18000,4.982359409332275,False
shendure,59948,0.0136438,medium,val,19000,4.954629898071289,False
shendure,59948,0.0136438,medium,val,20000,4.967041015625,False
shendure,59948,0.0136438,medium,val,21000,4.845487594604492,False
shendure,59948,0.0136438,medium,val,22000,4.921594619750977,False
shendure,59948,0.0136438,medium,val,23000,4.91261625289917,False
shendure,59948,0.0136438,medium,val,24000,4.908626556396484,False
shendure,59948,0.0136438,medium,val,25000,4.926709175109863,False
shendure,59948,0.0136438,medium,val,26000,4.947461128234863,False
shendure,59948,0.0136438,medium,val,21000,4.845487594604492,True
shendure,59948,0.0251984,medium,train,1000,9.2699,False
shendure,59948,0.0251984,medium,train,2000,7.6647,False
shendure,59948,0.0251984,medium,train,3000,6.8002,False
shendure,59948,0.0251984,medium,train,4000,6.2863,False
shendure,59948,0.0251984,medium,train,5000,5.7465,False
shendure,59948,0.0251984,medium,train,6000,5.4564,False
shendure,59948,0.0251984,medium,train,7000,5.3097,False
shendure,59948,0.0251984,medium,train,8000,5.209,False
shendure,59948,0.0251984,medium,train,9000,5.1429,False
shendure,59948,0.0251984,medium,train,10000,5.0973,False
shendure,59948,0.0251984,medium,train,11000,5.0609,False
shendure,59948,0.0251984,medium,train,12000,5.0319,False
shendure,59948,0.0251984,medium,train,13000,4.9964,False
shendure,59948,0.0251984,medium,train,14000,4.9709,False
shendure,59948,0.0251984,medium,train,15000,4.9667,False
shendure,59948,0.0251984,medium,train,16000,4.9338,False
shendure,59948,0.0251984,medium,train,17000,4.9129,False
shendure,59948,0.0251984,medium,train,18000,4.9119,False
shendure,59948,0.0251984,medium,train,19000,4.8904,False
shendure,59948,0.0251984,medium,train,20000,4.8717,False
shendure,59948,0.0251984,medium,train,21000,4.8663,False
shendure,59948,0.0251984,medium,train,22000,4.8603,False
shendure,59948,0.0251984,medium,train,23000,4.8389,False
shendure,59948,0.0251984,medium,train,24000,4.8296,False
shendure,59948,0.0251984,medium,train,25000,4.824,False
shendure,59948,0.0251984,medium,train,26000,4.8179,False
shendure,59948,0.0251984,medium,train,27000,4.7968,False
shendure,59948,0.0251984,medium,train,28000,4.7858,False
shendure,59948,0.0251984,medium,val,1000,8.256929397583008,False
shendure,59948,0.0251984,medium,val,2000,6.9675798416137695,False
shendure,59948,0.0251984,medium,val,3000,6.520814418792725,False
shendure,59948,0.0251984,medium,val,4000,5.867356300354004,False
shendure,59948,0.0251984,medium,val,5000,5.209049701690674,False
shendure,59948,0.0251984,medium,val,6000,4.98404598236084,False
shendure,59948,0.0251984,medium,val,7000,4.87636137008667,False
shendure,59948,0.0251984,medium,val,8000,4.87057638168335,False
shendure,59948,0.0251984,medium,val,9000,4.6825737953186035,False
shendure,59948,0.0251984,medium,val,10000,4.63976526260376,False
