dataset,algo,size,quality,probe,value
merfish,PCA,1716,0.6701133,ridge_mean_r2,0.15018225779343491
merfish,PCA,1716,1.0,ridge_mean_r2,0.17187758156656563
merfish,PCA,3494,0.027248,ridge_mean_r2,0.0155831283613201
merfish,PCA,3494,0.0406617,ridge_mean_r2,0.02223540947322042
merfish,PCA,3494,0.0606789,ridge_mean_r2,0.02891504851712552
merfish,PCA,3494,0.0905502,ridge_mean_r2,0.03555441918713954
merfish,PCA,3494,0.1351267,ridge_mean_r2,0.05178546673098266
merfish,PCA,3494,0.2016475,ridge_mean_r2,0.07240732507570648
merfish,PCA,3494,0.3009156,ridge_mean_r2,0.10125012545279069
merfish,PCA,3494,0.4490518,ridge_mean_r2,0.12116318434655826
merfish,PCA,3494,0.6701133,ridge_mean_r2,0.1605322645538717
merfish,PCA,3494,1.0,ridge_mean_r2,0.18528999580093836
merfish,PCA,7113,0.027248,ridge_mean_r2,0.016712901411468375
merfish,PCA,7113,0.0406617,ridge_mean_r2,0.022016744357313094
merfish,PCA,7113,0.0606789,ridge_mean_r2,0.028633428624099747
merfish,PCA,7113,0.0905502,ridge_mean_r2,0.03670836750583633
merfish,PCA,7113,0.1351267,ridge_mean_r2,0.05579633448907309
merfish,PCA,7113,0.2016475,ridge_mean_r2,0.07671372304394772
merfish,PCA,7113,0.3009156,ridge_mean_r2,0.10556762951332783
merfish,PCA,7113,0.4490518,ridge_mean_r2,0.12447880178338372
merfish,PCA,7113,0.6701133,ridge_mean_r2,0.1554314402521706
merfish,PCA,7113,1.0,ridge_mean_r2,0.17754091636520303
merfish,PCA,14480,0.027248,ridge_mean_r2,0.01683359447195553
merfish,PCA,14480,0.0406617,ridge_mean_r2,0.022399908966397437
merfish,PCA,14480,0.0606789,ridge_mean_r2,0.028598525631677904
merfish,PCA,14480,0.0905502,ridge_mean_r2,0.036896712326318956
merfish,PCA,14480,0.1351267,ridge_mean_r2,0.05442772913195403
merfish,PCA,14480,0.2016475,ridge_mean_r2,0.07642545934709816
merfish,PCA,14480,0.3009156,ridge_mean_r2,0.10529717387171397
merfish,PCA,14480,0.4490518,ridge_mean_r2,0.12286046861529665
merfish,PCA,14480,0.6701133,ridge_mean_r2,0.1567834058841639
merfish,PCA,14480,1.0,ridge_mean_r2,0.1798897092193345
merfish,PCA,29475,0.027248,ridge_mean_r2,0.016650125959776704
merfish,PCA,29475,0.0406617,ridge_mean_r2,0.022526241396255448
merfish,PCA,29475,0.0606789,ridge_mean_r2,0.028218533504240355
merfish,PCA,29475,0.0905502,ridge_mean_r2,0.03597948430316684
merfish,PCA,29475,0.1351267,ridge_mean_r2,0.05417196576183627
merfish,PCA,29475,0.2016475,ridge_mean_r2,0.0757477133198852
merfish,PCA,29475,0.3009156,ridge_mean_r2,0.10397293146591313
merfish,PCA,29475,0.4490518,ridge_mean_r2,0.12353366126985829
merfish,PCA,29475,0.6701133,ridge_mean_r2,0.15597093295400807
merfish,PCA,29475,1.0,ridge_mean_r2,0.1798301302002816
merfish,PCA,60000,0.027248,ridge_mean_r2,0.01678840318485879
merfish,PCA,60000,0.0406617,ridge_mean_r2,0.021818270694418773
merfish,PCA,60000,0.0606789,ridge_mean_r2,0.02848330577636081
merfish,PCA,60000,0.0905502,ridge_mean_r2,0.036531728264845194
merfish,PCA,60000,0.1351267,ridge_mean_r2,0.054671876357735696
merfish,PCA,60000,0.2016475,ridge_mean_r2,0.07714854843492228
merfish,PCA,60000,0.3009156,ridge_mean_r2,0.10537573699495276
merfish,PCA,60000,0.4490518,ridge_mean_r2,0.12458008164749983
merfish,PCA,60000,0.6701133,ridge_mean_r2,0.15608580925870658
merfish,PCA,60000,1.0,ridge_mean_r2,0.1805593266707181
merfish,RandomProjection,100,0.027248,ridge_mean_r2,0.005029139478539016
merfish,RandomProjection,100,0.0406617,ridge_mean_r2,0.008943483495694564
merfish,RandomProjection,100,0.0606789,ridge_mean_r2,0.01679372919188788
merfish,RandomProjection,100,0.0905502,ridge_mean_r2,0.021607072917979864
merfish,RandomProjection,100,0.1351267,ridge_mean_r2,0.031344491787513674
merfish,RandomProjection,100,0.2016475,ridge_mean_r2,0.030493981992728028
merfish,RandomProjection,100,0.3009156,ridge_mean_r2,0.04177537417689542
merfish,RandomProjection,100,0.4490518,ridge_mean_r2,0.04314697720888608
merfish,RandomProjection,100,0.6701133,ridge_mean_r2,0.04159066760610787
merfish,RandomProjection,100,1.0,ridge_mean_r2,0.05050027916386005
merfish,RandomProjection,203,0.027248,ridge_mean_r2,0.005029139478539016
merfish,RandomProjection,203,0.0406617,ridge_mean_r2,0.008943483495694564
merfish,RandomProjection,203,0.0606789,ridge_mean_r2,0.01679372919188788
merfish,RandomProjection,203,0.0905502,ridge_mean_r2,0.021607072917979864
merfish,RandomProjection,203,0.1351267,ridge_mean_r2,0.031344491787513674
merfish,RandomProjection,203,0.2016475,ridge_mean_r2,0.030493981992728028
merfish,RandomProjection,203,0.3009156,ridge_mean_r2,0.04177537417689542
merfish,RandomProjection,203,0.4490518,ridge_mean_r2,0.04314697720888608
merfish,RandomProjection,203,0.6701133,ridge_mean_r2,0.04159066760610787
merfish,RandomProjection,203,1.0,ridge_mean_r2,0.05050027916386005
merfish,RandomProjection,414,0.027248,ridge_mean_r2,0.005029139478539016
merfish,RandomProjection,414,0.0406617,ridge_mean_r2,0.008943483495694564
merfish,RandomProjection,414,0.0606789,ridge_mean_r2,0.01679372919188788
merfish,RandomProjection,414,0.0905502,ridge_mean_r2,0.021607072917979864
merfish,RandomProjection,414,0.1351267,ridge_mean_r2,0.031344491787513674
merfish,RandomProjection,414,0.2016475,ridge_mean_r2,0.030493981992728028
merfish,RandomProjection,414,0.3009156,ridge_mean_r2,0.04177537417689542
merfish,RandomProjection,414,0.4490518,ridge_mean_r2,0.04314697720888608
merfish,RandomProjection,414,0.6701133,ridge_mean_r2,0.04159066760610787
merfish,RandomProjection,414,1.0,ridge_mean_r2,0.05050027916386005
merfish,RandomProjection,843,0.027248,ridge_mean_r2,0.005029139478539016
merfish,RandomProjection,843,0.0406617,ridge_mean_r2,0.008943483495694564
merfish,RandomProjection,843,0.0606789,ridge_mean_r2,0.01679372919188788
merfish,RandomProjection,843,0.0905502,ridge_mean_r2,0.021607072917979864
merfish,RandomProjection,843,0.1351267,ridge_mean_r2,0.031344491787513674
merfish,RandomProjection,843,0.2016475,ridge_mean_r2,0.030493981992728028
merfish,RandomProjection,843,0.3009156,ridge_mean_r2,0.04177537417689542
merfish,RandomProjection,843,0.4490518,ridge_mean_r2,0.04314697720888608
merfish,RandomProjection,843,0.6701133,ridge_mean_r2,0.04159066760610787
merfish,RandomProjection,843,1.0,ridge_mean_r2,0.05050027916386005
merfish,RandomProjection,1716,0.027248,ridge_mean_r2,0.005029139478539016
merfish,RandomProjection,1716,0.0406617,ridge_mean_r2,0.008943483495694564
merfish,RandomProjection,1716,0.0606789,ridge_mean_r2,0.01679372919188788
merfish,RandomProjection,1716,0.0905502,ridge_mean_r2,0.021607072917979864
merfish,RandomProjection,1716,0.1351267,ridge_mean_r2,0.031344491787513674
merfish,RandomProjection,1716,0.2016475,ridge_mean_r2,0.030493981992728028
merfish,RandomProjection,1716,0.3009156,ridge_mean_r2,0.04177537417689542
merfish,RandomProjection,1716,0.4490518,ridge_mean_r2,0.04314697720888608
merfish,RandomProjection,1716,0.6701133,ridge_mean_r2,0.04159066760610787
merfish,RandomProjection,1716,1.0,ridge_mean_r2,0.05050027916386005
merfish,RandomProjection,3494,0.027248,ridge_mean_r2,0.005029139478539016
merfish,RandomProjection,3494,0.0406617,ridge_mean_r2,0.008943483495694564
merfish,RandomProjection,3494,0.0606789,ridge_mean_r2,0.01679372919188788
merfish,RandomProjection,3494,0.0905502,ridge_mean_r2,0.021607072917979864
merfish,RandomProjection,3494,0.1351267,ridge_mean_r2,0.031344491787513674
merfish,RandomProjection,3494,0.2016475,ridge_mean_r2,0.030493981992728028
merfish,RandomProjection,3494,0.3009156,ridge_mean_r2,0.04177537417689542
merfish,RandomProjection,3494,0.4490518,ridge_mean_r2,0.04314697720888608
merfish,RandomProjection,3494,0.6701133,ridge_mean_r2,0.04159066760610787
merfish,RandomProjection,3494,1.0,ridge_mean_r2,0.05050027916386005
merfish,RandomProjection,7113,0.027248,ridge_mean_r2,0.005029139478539016
merfish,RandomProjection,7113,0.0406617,ridge_mean_r2,0.008943483495694564
merfish,RandomProjection,7113,0.0606789,ridge_mean_r2,0.01679372919188788
merfish,RandomProjection,7113,0.0905502,ridge_mean_r2,0.021607072917979864
merfish,RandomProjection,7113,0.1351267,ridge_mean_r2,0.031344491787513674
merfish,RandomProjection,7113,0.2016475,ridge_mean_r2,0.030493981992728028
merfish,RandomProjection,7113,0.3009156,ridge_mean_r2,0.04177537417689542
merfish,RandomProjection,7113,0.4490518,ridge_mean_r2,0.04314697720888608
merfish,RandomProjection,7113,0.6701133,ridge_mean_r2,0.04159066760610787
merfish,RandomProjection,7113,1.0,ridge_mean_r2,0.05050027916386005
merfish,RandomProjection,14480,0.027248,ridge_mean_r2,0.005029139478539016
merfish,RandomProjection,14480,0.0406617,ridge_mean_r2,0.008943483495694564
merfish,RandomProjection,14480,0.0606789,ridge_mean_r2,0.01679372919188788
merfish,RandomProjection,14480,0.0905502,ridge_mean_r2,0.021607072917979864
merfish,RandomProjection,14480,0.1351267,ridge_mean_r2,0.031344491787513674
merfish,RandomProjection,14480,0.2016475,ridge_mean_r2,0.030493981992728028
merfish,RandomProjection,14480,0.3009156,ridge_mean_r2,0.04177537417689542
merfish,RandomProjection,14480,0.4490518,ridge_mean_r2,0.04314697720888608
merfish,RandomProjection,14480,0.6701133,ridge_mean_r2,0.04159066760610787
merfish,RandomProjection,14480,1.0,ridge_mean_r2,0.05050027916386005
merfish,RandomProjection,29475,0.027248,ridge_mean_r2,0.005029139478539016
merfish,RandomProjection,29475,0.0406617,ridge_mean_r2,0.008943483495694564
merfish,RandomProjection,29475,0.0606789,ridge_mean_r2,0.01679372919188788
merfish,RandomProjection,29475,0.0905502,ridge_mean_r2,0.021607072917979864
merfish,RandomProjection,29475,0.1351267,ridge_mean_r2,0.031344491787513674
merfish,RandomProjection,29475,0.2016475,ridge_mean_r2,0.030493981992728028
merfish,RandomProjection,29475,0.3009156,ridge_mean_r2,0.04177537417689542
merfish,RandomProjection,29475,0.4490518,ridge_mean_r2,0.04314697720888608
merfish,RandomProjection,29475,0.6701133,ridge_mean_r2,0.04159066760610787
merfish,RandomProjection,29475,1.0,ridge_mean_r2,0.05050027916386005
merfish,RandomProjection,60000,0.027248,ridge_mean_r2,0.005029139478539016
merfish,RandomProjection,60000,0.0406617,ridge_mean_r2,0.008943483495694564
merfish,RandomProjection,60000,0.0606789,ridge_mean_r2,0.01679372919188788
merfish,RandomProjection,60000,0.0905502,ridge_mean_r2,0.021607072917979864
merfish,RandomProjection,60000,0.1351267,ridge_mean_r2,0.031344491787513674
merfish,RandomProjection,60000,0.2016475,ridge_mean_r2,0.030493981992728028
merfish,RandomProjection,60000,0.3009156,ridge_mean_r2,0.04177537417689542
merfish,RandomProjection,60000,0.4490518,ridge_mean_r2,0.04314697720888608
merfish,RandomProjection,60000,0.6701133,ridge_mean_r2,0.04159066760610787
merfish,RandomProjection,60000,1.0,ridge_mean_r2,0.05050027916386005
merfish,SCVI,100,0.027248,ridge_mean_r2,0.01408125754764477
merfish,SCVI,100,0.0406617,ridge_mean_r2,0.02669383269088082
merfish,SCVI,100,0.0606789,ridge_mean_r2,0.03483180011578981
merfish,SCVI,100,0.0905502,ridge_mean_r2,0.0539044972951726
merfish,SCVI,100,0.1351267,ridge_mean_r2,0.07280492440587205
merfish,SCVI,100,0.2016475,ridge_mean_r2,0.08838857897273686
merfish,SCVI,100,0.3009156,ridge_mean_r2,0.1058766291369721
merfish,SCVI,100,0.4490518,ridge_mean_r2,0.08214219553092855
merfish,SCVI,100,0.6701133,ridge_mean_r2,0.10339965846516083
merfish,SCVI,100,1.0,ridge_mean_r2,0.11318446461169941
merfish,SCVI,203,0.027248,ridge_mean_r2,0.016752114455877792
merfish,SCVI,203,0.0406617,ridge_mean_r2,0.030086932716441236
merfish,SCVI,203,0.0606789,ridge_mean_r2,0.04926429656735735
merfish,SCVI,203,0.0905502,ridge_mean_r2,0.08387624302070121
merfish,SCVI,203,0.1351267,ridge_mean_r2,0.07973530483930744
merfish,SCVI,203,0.2016475,ridge_mean_r2,0.1011273636003682
merfish,SCVI,203,0.3009156,ridge_mean_r2,0.11608649334550084
merfish,SCVI,203,0.4490518,ridge_mean_r2,0.0854918505473338
merfish,SCVI,203,0.6701133,ridge_mean_r2,0.11013167089780748
merfish,SCVI,203,1.0,ridge_mean_r2,0.13949482614684114
merfish,SCVI,414,0.027248,ridge_mean_r2,0.0258213147802646
merfish,SCVI,414,0.0406617,ridge_mean_r2,0.039075522630118945
merfish,SCVI,414,0.0606789,ridge_mean_r2,0.05765742717251185
merfish,SCVI,414,0.0905502,ridge_mean_r2,0.07315791215482685
merfish,SCVI,414,0.1351267,ridge_mean_r2,0.07736711104079497
merfish,SCVI,414,0.2016475,ridge_mean_r2,0.1071357346699912
merfish,SCVI,414,0.3009156,ridge_mean_r2,0.10202789306964821
merfish,SCVI,414,0.4490518,ridge_mean_r2,0.09310188460822236
merfish,SCVI,414,0.6701133,ridge_mean_r2,0.10706680777471764
merfish,SCVI,414,1.0,ridge_mean_r2,0.1507764579755289
merfish,SCVI,843,0.027248,ridge_mean_r2,0.034262345520910016
merfish,SCVI,843,0.0406617,ridge_mean_r2,0.050263017813653346
merfish,SCVI,843,0.0606789,ridge_mean_r2,0.057953813465887495
merfish,SCVI,843,0.0905502,ridge_mean_r2,0.07876016087780888
merfish,SCVI,843,0.1351267,ridge_mean_r2,0.08032091666366883
merfish,SCVI,843,0.2016475,ridge_mean_r2,0.0977570729813697
merfish,SCVI,843,0.3009156,ridge_mean_r2,0.09825026551990432
merfish,SCVI,843,0.4490518,ridge_mean_r2,0.09719691818046472
merfish,SCVI,843,0.6701133,ridge_mean_r2,0.13944609093830662
merfish,SCVI,843,1.0,ridge_mean_r2,0.14979167160974804
merfish,SCVI,1716,0.027248,ridge_mean_r2,0.0422559080026672
merfish,SCVI,1716,0.0406617,ridge_mean_r2,0.049001173375141274
merfish,SCVI,1716,0.0606789,ridge_mean_r2,0.07596093323313252
merfish,SCVI,1716,0.0905502,ridge_mean_r2,0.08715025023277664
merfish,SCVI,1716,0.1351267,ridge_mean_r2,0.08532857719220141
merfish,SCVI,1716,0.2016475,ridge_mean_r2,0.10497675985146063
merfish,SCVI,1716,0.3009156,ridge_mean_r2,0.10878797958938399
merfish,SCVI,1716,0.4490518,ridge_mean_r2,0.11893289444715657
merfish,SCVI,1716,0.6701133,ridge_mean_r2,0.13671356855963598
merfish,SCVI,1716,1.0,ridge_mean_r2,0.17455658960248133
merfish,SCVI,3494,0.027248,ridge_mean_r2,0.04255653148648824
merfish,SCVI,3494,0.0406617,ridge_mean_r2,0.06519953307726004
merfish,SCVI,3494,0.0606789,ridge_mean_r2,0.07394153355267266
merfish,SCVI,3494,0.0905502,ridge_mean_r2,0.08421733449271532
merfish,SCVI,3494,0.1351267,ridge_mean_r2,0.0907360159181643
merfish,SCVI,3494,0.2016475,ridge_mean_r2,0.12053427404233735
merfish,SCVI,3494,0.3009156,ridge_mean_r2,0.14990135300611307
merfish,SCVI,3494,0.4490518,ridge_mean_r2,0.14080166286965412
merfish,SCVI,3494,0.6701133,ridge_mean_r2,0.17743031196025277
merfish,SCVI,3494,1.0,ridge_mean_r2,0.19462457716075432
merfish,SCVI,7113,0.027248,ridge_mean_r2,0.05027554306521088
merfish,SCVI,7113,0.0406617,ridge_mean_r2,0.06489812628543012
merfish,SCVI,7113,0.0606789,ridge_mean_r2,0.058100169797083254
merfish,SCVI,7113,0.0905502,ridge_mean_r2,0.07127569833384925
merfish,SCVI,7113,0.1351267,ridge_mean_r2,0.09571515448482334
merfish,SCVI,7113,0.2016475,ridge_mean_r2,0.11619455387995636
merfish,SCVI,7113,0.3009156,ridge_mean_r2,0.14461469233655536
merfish,SCVI,7113,0.4490518,ridge_mean_r2,0.14687379132177483
merfish,SCVI,7113,0.6701133,ridge_mean_r2,0.16582619185819805
merfish,SCVI,7113,1.0,ridge_mean_r2,0.18447249639298102
merfish,SCVI,14480,0.027248,ridge_mean_r2,0.028145511023191225
merfish,SCVI,14480,0.0406617,ridge_mean_r2,0.03963524427820082
merfish,SCVI,14480,0.0606789,ridge_mean_r2,0.051044401769282814
merfish,SCVI,14480,0.0905502,ridge_mean_r2,0.07167470945665982
merfish,SCVI,14480,0.1351267,ridge_mean_r2,0.09473748179855819
merfish,SCVI,14480,0.2016475,ridge_mean_r2,0.11747136582319481
merfish,SCVI,14480,0.3009156,ridge_mean_r2,0.14109710962605207
merfish,SCVI,14480,0.4490518,ridge_mean_r2,0.14256563249532217
merfish,SCVI,14480,0.6701133,ridge_mean_r2,0.16480451662971088
merfish,SCVI,14480,1.0,ridge_mean_r2,0.19444294816989025
merfish,SCVI,29475,0.027248,ridge_mean_r2,0.026106361613152267
merfish,SCVI,29475,0.0406617,ridge_mean_r2,0.03984907050391671
merfish,SCVI,29475,0.0606789,ridge_mean_r2,0.05612667732936262
merfish,SCVI,29475,0.0905502,ridge_mean_r2,0.07417544807048145
merfish,SCVI,29475,0.1351267,ridge_mean_r2,0.09597748344941502
merfish,SCVI,29475,0.2016475,ridge_mean_r2,0.11934196212423794
merfish,SCVI,29475,0.3009156,ridge_mean_r2,0.1445954759037423
merfish,SCVI,29475,0.4490518,ridge_mean_r2,0.14543255319642606
merfish,SCVI,29475,0.6701133,ridge_mean_r2,0.17680740964045855
merfish,SCVI,29475,1.0,ridge_mean_r2,0.19723945602251672
merfish,SCVI,60000,0.027248,ridge_mean_r2,0.026196899409403618
merfish,SCVI,60000,0.0406617,ridge_mean_r2,0.0404072313951914
merfish,SCVI,60000,0.0606789,ridge_mean_r2,0.053763243001088805
merfish,SCVI,60000,0.0905502,ridge_mean_r2,0.07032325940990963
merfish,SCVI,60000,0.1351267,ridge_mean_r2,0.09693459458487924
merfish,SCVI,60000,0.2016475,ridge_mean_r2,0.11962723553545451
merfish,SCVI,60000,0.3009156,ridge_mean_r2,0.1466056046326131
merfish,SCVI,60000,0.4490518,ridge_mean_r2,0.1509560192165857
merfish,SCVI,60000,0.6701133,ridge_mean_r2,0.1744909395906296
merfish,SCVI,60000,1.0,ridge_mean_r2,0.19362153006533636
merfish,State,100,0.027248,ridge_mean_r2,-0.0003649458295830418
merfish,State,100,0.0406617,ridge_mean_r2,-0.00045358091720434316
merfish,State,100,0.0606789,ridge_mean_r2,-0.000828725987053071
merfish,State,100,0.0905502,ridge_mean_r2,-0.0004799088032426801
merfish,State,100,0.1351267,ridge_mean_r2,-0.0005478282722426319
merfish,State,100,0.2016475,ridge_mean_r2,-0.000892265627673962
merfish,State,100,0.3009156,ridge_mean_r2,-3.2133842666964146e-05
merfish,State,100,0.4490518,ridge_mean_r2,-0.0004929112682049491
merfish,State,100,0.6701133,ridge_mean_r2,-0.0007746739857984902
merfish,State,100,1.0,ridge_mean_r2,-0.0006483026043055265
merfish,State,203,0.027248,ridge_mean_r2,-0.0008872297074016926
merfish,State,203,0.0406617,ridge_mean_r2,-0.00043266850029016236
merfish,State,203,0.0606789,ridge_mean_r2,-0.0005231649551544113
merfish,State,203,0.0905502,ridge_mean_r2,-0.0006211366693479156
merfish,State,203,0.1351267,ridge_mean_r2,-0.0005424107293161245
merfish,State,203,0.2016475,ridge_mean_r2,-0.0007700631981614218
merfish,State,203,0.3009156,ridge_mean_r2,-0.000577574426666623
merfish,State,203,0.4490518,ridge_mean_r2,-0.00016177632894386843
merfish,State,203,0.6701133,ridge_mean_r2,-0.001115225671808385
merfish,State,203,1.0,ridge_mean_r2,-0.0007022175707361005
merfish,State,414,0.027248,ridge_mean_r2,-0.00027709359826191176
merfish,State,414,0.0406617,ridge_mean_r2,-0.0006949910945141867
merfish,State,414,0.0606789,ridge_mean_r2,-0.0006059890688795691
merfish,State,414,0.0905502,ridge_mean_r2,-0.0006677577339248746
merfish,State,414,0.1351267,ridge_mean_r2,-0.00041377915116894886
merfish,State,414,0.2016475,ridge_mean_r2,-0.0003769289907520055
merfish,State,414,0.3009156,ridge_mean_r2,-0.0005607108596962021
merfish,State,414,0.4490518,ridge_mean_r2,-0.0003470341771807466
merfish,State,414,0.6701133,ridge_mean_r2,-0.00052521282590684
merfish,State,414,1.0,ridge_mean_r2,-0.000620552951779537
merfish,State,843,0.027248,ridge_mean_r2,-0.000859508414833567
merfish,State,843,0.0406617,ridge_mean_r2,-0.0006757200748795265
merfish,State,843,0.0606789,ridge_mean_r2,-0.0012812633937137339
merfish,State,843,0.0905502,ridge_mean_r2,-0.0004738984240709645
merfish,State,843,0.1351267,ridge_mean_r2,-0.00036886857757362527
merfish,State,843,0.2016475,ridge_mean_r2,-0.0005644355791912577
merfish,State,843,0.3009156,ridge_mean_r2,-0.0002862057245066269
merfish,State,843,0.4490518,ridge_mean_r2,-0.000547975492640736
merfish,State,843,0.6701133,ridge_mean_r2,-0.0004056411039384516
merfish,State,843,1.0,ridge_mean_r2,-0.0002441731489383793
merfish,State,1716,0.027248,ridge_mean_r2,-0.0002911369361308577
merfish,State,1716,0.0406617,ridge_mean_r2,-0.0006278701324403725
merfish,State,1716,0.0606789,ridge_mean_r2,-0.0006655212724373909
merfish,State,1716,0.0905502,ridge_mean_r2,0.06818254644385213
merfish,State,1716,0.1351267,ridge_mean_r2,-0.00037243257914148717
merfish,State,1716,0.2016475,ridge_mean_r2,-0.0005010102765302875
merfish,State,1716,0.3009156,ridge_mean_r2,-0.00022367664307384192
merfish,State,1716,0.4490518,ridge_mean_r2,0.06158817465562736
merfish,State,1716,0.6701133,ridge_mean_r2,-0.0005889286593298857
merfish,State,1716,1.0,ridge_mean_r2,0.07002575149210122
merfish,State,3494,0.027248,ridge_mean_r2,-0.00042389962572549067
merfish,State,3494,0.0406617,ridge_mean_r2,-0.0005341314278426369
merfish,State,3494,0.0606789,ridge_mean_r2,0.0007516093862092572
merfish,State,3494,0.0905502,ridge_mean_r2,-0.0005771756153201031
merfish,State,3494,0.1351267,ridge_mean_r2,-0.0004298391258063753
merfish,State,3494,0.2016475,ridge_mean_r2,0.0002737115517611132
merfish,State,3494,0.3009156,ridge_mean_r2,-0.0007282384060218108
merfish,State,3494,0.4490518,ridge_mean_r2,-0.0005974482312694832
merfish,State,3494,0.6701133,ridge_mean_r2,-0.0010526365042609915
merfish,State,3494,1.0,ridge_mean_r2,0.12562873048357848
merfish,State,7113,0.027248,ridge_mean_r2,-0.0014845538386766498
merfish,State,7113,0.0406617,ridge_mean_r2,-0.001140827773743529
merfish,State,7113,0.0606789,ridge_mean_r2,-0.00047603024351730756
merfish,State,7113,0.0905502,ridge_mean_r2,-0.000977859503528283
merfish,State,7113,0.1351267,ridge_mean_r2,0.012859360267485761
merfish,State,7113,0.2016475,ridge_mean_r2,-0.00019476305178228563
merfish,State,7113,0.3009156,ridge_mean_r2,0.11153413617084579
merfish,State,7113,0.4490518,ridge_mean_r2,-0.0010528749352797144
merfish,State,7113,0.6701133,ridge_mean_r2,0.0584150787545126
merfish,State,7113,1.0,ridge_mean_r2,0.1480875036585793
merfish,State,14480,0.027248,ridge_mean_r2,-0.0006807797739437644
merfish,State,14480,0.0406617,ridge_mean_r2,-4.7800451394971934e-05
merfish,State,14480,0.0606789,ridge_mean_r2,-0.0007751070058854858
merfish,State,14480,0.0905502,ridge_mean_r2,0.0009233846172023437
merfish,State,14480,0.1351267,ridge_mean_r2,-0.0005416022950717539
merfish,State,14480,0.2016475,ridge_mean_r2,-0.00038456843546010597
merfish,State,14480,0.3009156,ridge_mean_r2,0.1050691791599605
merfish,State,14480,0.4490518,ridge_mean_r2,0.034236664682621695
merfish,State,14480,0.6701133,ridge_mean_r2,0.0018719301791521245
merfish,State,14480,1.0,ridge_mean_r2,0.15183577524735087
merfish,State,29475,0.027248,ridge_mean_r2,-0.00041045836906906377
merfish,State,29475,0.0406617,ridge_mean_r2,-0.0008178322413682085
merfish,State,29475,0.0606789,ridge_mean_r2,-0.0005242987417814794
merfish,State,29475,0.0905502,ridge_mean_r2,-0.0005911129299290248
merfish,State,29475,0.1351267,ridge_mean_r2,-0.0005636269766024593
merfish,State,29475,0.2016475,ridge_mean_r2,-0.0006612776457898617
merfish,State,29475,0.3009156,ridge_mean_r2,-0.0015904235333559645
merfish,State,29475,0.4490518,ridge_mean_r2,0.09181362608505175
merfish,State,29475,0.6701133,ridge_mean_r2,-0.0005454686404338487
merfish,State,29475,1.0,ridge_mean_r2,0.12730609018476216
merfish,State,60000,0.027248,ridge_mean_r2,0.023365623704326252
merfish,State,60000,0.0406617,ridge_mean_r2,-0.0007019347098791416
merfish,State,60000,0.0606789,ridge_mean_r2,0.049951071843738794
merfish,State,60000,0.0905502,ridge_mean_r2,0.058258800957239246
merfish,State,60000,0.1351267,ridge_mean_r2,0.07515813760244752
merfish,State,60000,0.2016475,ridge_mean_r2,0.07562144075366717
merfish,State,60000,0.3009156,ridge_mean_r2,0.09457163787006587
merfish,State,60000,0.4490518,ridge_mean_r2,0.10103577306984668
merfish,State,60000,0.6701133,ridge_mean_r2,0.1317092879167528
merfish,State,60000,1.0,ridge_mean_r2,0.17362817736168848
