dataset,algo,signal,seed,size,quality,quality_str,step,mi
shendure,Geneformer,author_day,42,2782559,0.0859506,0.0859506,20000,1.43397
shendure,Geneformer,author_day,42,2782559,0.0859506,0.0859506,23000,1.43609
shendure,Geneformer,author_day,42,2782559,0.0859506,0.0859506,25000,1.47286
shendure,Geneformer,author_day,42,2782559,0.0859506,0.0859506,28000,1.46135
shendure,Geneformer,author_day,42,2782559,0.0859506,0.0859506,30000,1.48273
shendure,Geneformer,author_day,42,2782559,0.0859506,0.0859506,32000,1.49629
shendure,Geneformer,author_day,42,2782559,0.0859506,0.0859506,35000,1.49435
shendure,Geneformer,author_day,42,2782559,0.0859506,0.0859506,37000,1.49481
shendure,Geneformer,author_day,42,2782559,0.0859506,0.0859506,40000,1.53092
shendure,Geneformer,author_day,42,2782559,0.0859506,0.0859506,42000,1.53341
shendure,Geneformer,author_day,42,2782559,0.0859506,0.0859506,45000,1.57736
shendure,Geneformer,author_day,42,2782559,0.0859506,0.0859506,47000,1.55188
shendure,Geneformer,author_day,42,2782559,0.1587401,0.1587401,1000,0.8843
shendure,Geneformer,author_day,42,2782559,0.1587401,0.1587401,3000,1.07082
shendure,Geneformer,author_day,42,2782559,0.1587401,0.1587401,5000,1.22018
shendure,Geneformer,author_day,42,2782559,0.1587401,0.1587401,7000,1.31059
shendure,Geneformer,author_day,42,2782559,0.1587401,0.1587401,10000,1.40898
shendure,Geneformer,author_day,42,2782559,0.1587401,0.1587401,12000,1.48707
shendure,Geneformer,author_day,42,2782559,0.1587401,0.1587401,14000,1.53928
shendure,Geneformer,author_day,42,2782559,0.1587401,0.1587401,16000,1.5546
shendure,Geneformer,author_day,42,2782559,0.1587401,0.1587401,18000,1.63415
shendure,Geneformer,author_day,42,2782559,0.1587401,0.1587401,20000,1.63046
shendure,Geneformer,author_day,42,2782559,0.1587401,0.1587401,23000,1.68134
shendure,Geneformer,author_day,42,2782559,0.1587401,0.1587401,25000,1.71169
shendure,Geneformer,author_day,42,2782559,0.1587401,0.1587401,27000,1.67429
shendure,Geneformer,author_day,42,2782559,0.1587401,0.1587401,29000,1.7076
shendure,Geneformer,author_day,42,2782559,0.1587401,0.1587401,31000,1.70926
shendure,Geneformer,author_day,42,2782559,0.1587401,0.1587401,33000,1.66212
shendure,Geneformer,author_day,42,2782559,0.1587401,0.1587401,36000,1.72562
shendure,Geneformer,author_day,42,2782559,0.1587401,0.1587401,38000,1.7436
shendure,Geneformer,author_day,42,2782559,0.1587401,0.1587401,40000,1.7584
shendure,Geneformer,author_day,42,2782559,0.1587401,0.1587401,42000,1.77299
shendure,Geneformer,author_day,42,2782559,0.2931733,0.2931733,1000,0.81665
shendure,Geneformer,author_day,42,2782559,0.2931733,0.2931733,4000,1.16468
shendure,Geneformer,author_day,42,2782559,0.2931733,0.2931733,6000,1.34531
shendure,Geneformer,author_day,42,2782559,0.2931733,0.2931733,9000,1.59616
shendure,Geneformer,author_day,42,2782559,0.2931733,0.2931733,12000,1.68502
shendure,Geneformer,author_day,42,2782559,0.2931733,0.2931733,14000,1.74846
shendure,Geneformer,author_day,42,2782559,0.2931733,0.2931733,17000,1.73341
shendure,Geneformer,author_day,42,2782559,0.2931733,0.2931733,19000,1.77025
shendure,Geneformer,author_day,42,2782559,0.2931733,0.2931733,22000,1.74127
shendure,Geneformer,author_day,42,2782559,0.2931733,0.2931733,25000,1.82659
shendure,Geneformer,author_day,42,2782559,0.2931733,0.2931733,27000,1.83926
shendure,Geneformer,author_day,42,2782559,0.2931733,0.2931733,30000,1.84618
shendure,Geneformer,author_day,42,2782559,0.2931733,0.2931733,33000,1.83638
shendure,Geneformer,author_day,42,2782559,0.2931733,0.2931733,35000,1.88333
shendure,Geneformer,author_day,42,2782559,0.2931733,0.2931733,38000,1.86232
shendure,Geneformer,author_day,42,2782559,0.2931733,0.2931733,40000,1.87044
shendure,Geneformer,author_day,42,2782559,0.2931733,0.2931733,43000,1.91266
shendure,Geneformer,author_day,42,2782559,0.2931733,0.2931733,46000,1.90888
shendure,Geneformer,author_day,42,2782559,0.2931733,0.2931733,48000,1.9051
shendure,Geneformer,author_day,42,2782559,0.2931733,0.2931733,51000,1.92007
shendure,Geneformer,author_day,42,2782559,0.5414548,0.5414548,1000,0.71046
shendure,Geneformer,author_day,42,2782559,0.5414548,0.5414548,4000,1.25638
shendure,Geneformer,author_day,42,2782559,0.5414548,0.5414548,6000,1.40244
shendure,Geneformer,author_day,42,2782559,0.5414548,0.5414548,9000,1.55968
shendure,Geneformer,author_day,42,2782559,0.5414548,0.5414548,12000,1.63643
shendure,Geneformer,author_day,42,2782559,0.5414548,0.5414548,14000,1.69394
shendure,Geneformer,author_day,42,2782559,0.5414548,0.5414548,17000,1.7305
shendure,Geneformer,author_day,42,2782559,0.5414548,0.5414548,19000,1.74396
shendure,Geneformer,author_day,42,2782559,0.5414548,0.5414548,22000,1.76527
shendure,Geneformer,author_day,42,2782559,0.5414548,0.5414548,25000,1.78867
shendure,Geneformer,author_day,42,2782559,0.5414548,0.5414548,27000,1.79889
shendure,Geneformer,author_day,42,2782559,0.5414548,0.5414548,30000,1.84809
shendure,Geneformer,author_day,42,2782559,0.5414548,0.5414548,33000,1.84245
shendure,Geneformer,author_day,42,2782559,0.5414548,0.5414548,35000,1.87927
shendure,Geneformer,author_day,42,2782559,0.5414548,0.5414548,38000,1.86149
shendure,Geneformer,author_day,42,2782559,0.5414548,0.5414548,40000,1.81437
shendure,Geneformer,author_day,42,2782559,0.5414548,0.5414548,43000,1.84165
shendure,Geneformer,author_day,42,2782559,0.5414548,0.5414548,46000,1.86414
shendure,Geneformer,author_day,42,2782559,0.5414548,0.5414548,48000,1.85857
shendure,Geneformer,author_day,42,2782559,0.5414548,0.5414548,51000,1.84748
shendure,Geneformer,author_day,42,2782559,1.0,1.0,1000,0.91763
shendure,Geneformer,author_day,42,2782559,1.0,1.0,4000,1.56181
shendure,Geneformer,author_day,42,2782559,1.0,1.0,7000,1.73883
shendure,Geneformer,author_day,42,2782559,1.0,1.0,10000,1.80811
shendure,Geneformer,author_day,42,2782559,1.0,1.0,13000,1.83776
shendure,Geneformer,author_day,42,2782559,1.0,1.0,16000,1.9212
shendure,Geneformer,author_day,42,2782559,1.0,1.0,19000,1.90906
shendure,Geneformer,author_day,42,2782559,1.0,1.0,22000,1.94449
shendure,Geneformer,author_day,42,2782559,1.0,1.0,25000,1.9171
shendure,Geneformer,author_day,42,2782559,1.0,1.0,28000,1.9042
shendure,Geneformer,author_day,42,2782559,1.0,1.0,30000,1.90827
shendure,Geneformer,author_day,42,2782559,1.0,1.0,33000,1.93787
shendure,Geneformer,author_day,42,2782559,1.0,1.0,36000,1.95635
shendure,Geneformer,author_day,42,2782559,1.0,1.0,39000,2.04013
shendure,Geneformer,author_day,42,2782559,1.0,1.0,42000,1.96675
shendure,Geneformer,author_day,42,2782559,1.0,1.0,45000,1.9357
shendure,Geneformer,author_day,42,2782559,1.0,1.0,48000,1.94336
shendure,Geneformer,author_day,42,2782559,1.0,1.0,51000,1.95701
shendure,Geneformer,author_day,42,2782559,1.0,1.0,54000,1.99543
shendure,Geneformer,author_day,42,2782559,1.0,1.0,57000,1.94863
shendure,Geneformer,author_day,42,10000000,0.004,0.004,1000,0.21795
shendure,Geneformer,author_day,42,10000000,0.004,0.004,2000,0.2309
shendure,Geneformer,author_day,42,10000000,0.004,0.004,4000,0.27383
shendure,Geneformer,author_day,42,10000000,0.004,0.004,5000,0.28178
shendure,Geneformer,author_day,42,10000000,0.004,0.004,6000,0.28066
shendure,Geneformer,author_day,42,10000000,0.004,0.004,8000,0.27633
shendure,Geneformer,author_day,42,10000000,0.004,0.004,9000,0.27248
shendure,Geneformer,author_day,42,10000000,0.004,0.004,11000,0.28814
shendure,Geneformer,author_day,42,10000000,0.004,0.004,12000,0.2695
shendure,Geneformer,author_day,42,10000000,0.004,0.004,13000,0.28486
shendure,Geneformer,author_day,42,10000000,0.004,0.004,15000,0.27579
shendure,Geneformer,author_day,42,10000000,0.004,0.004,16000,0.27254
shendure,Geneformer,author_day,42,10000000,0.004,0.004,17000,0.26808
shendure,Geneformer,author_day,42,10000000,0.004,0.004,19000,0.29172
shendure,Geneformer,author_day,42,10000000,0.004,0.004,20000,0.28455
shendure,Geneformer,author_day,42,10000000,0.004,0.004,22000,0.29071
shendure,Geneformer,author_day,42,10000000,0.004,0.004,23000,0.3021
shendure,Geneformer,author_day,42,10000000,0.004,0.004,24000,0.30329
shendure,Geneformer,author_day,42,10000000,0.004,0.004,26000,0.27671
shendure,Geneformer,author_day,42,10000000,0.004,0.004,27000,0.29379
shendure,Geneformer,author_day,42,10000000,0.0073875,0.0073875,1000,0.27947
shendure,Geneformer,author_day,42,10000000,0.0073875,0.0073875,2000,0.26826
shendure,Geneformer,author_day,42,10000000,0.0073875,0.0073875,4000,0.33263
shendure,Geneformer,author_day,42,10000000,0.0073875,0.0073875,5000,0.35407
shendure,Geneformer,author_day,42,10000000,0.0073875,0.0073875,6000,0.35776
shendure,Geneformer,author_day,42,10000000,0.0073875,0.0073875,8000,0.3715
shendure,Geneformer,author_day,42,10000000,0.0073875,0.0073875,9000,0.36325
shendure,Geneformer,author_day,42,10000000,0.0073875,0.0073875,11000,0.37322
shendure,Geneformer,author_day,42,10000000,0.0073875,0.0073875,12000,0.36189
shendure,Geneformer,author_day,42,10000000,0.0073875,0.0073875,13000,0.35884
shendure,Geneformer,author_day,42,10000000,0.0073875,0.0073875,15000,0.40353
shendure,Geneformer,author_day,42,10000000,0.0073875,0.0073875,16000,0.38892
shendure,Geneformer,author_day,42,10000000,0.0073875,0.0073875,17000,0.391
shendure,Geneformer,author_day,42,10000000,0.0073875,0.0073875,19000,0.40661
shendure,Geneformer,author_day,42,10000000,0.0073875,0.0073875,20000,0.45574
shendure,Geneformer,author_day,42,10000000,0.0073875,0.0073875,22000,0.47226
shendure,Geneformer,author_day,42,10000000,0.0073875,0.0073875,23000,0.47648
shendure,Geneformer,author_day,42,10000000,0.0073875,0.0073875,24000,0.4437
shendure,Geneformer,author_day,42,10000000,0.0073875,0.0073875,26000,0.48909
shendure,Geneformer,author_day,42,10000000,0.0073875,0.0073875,27000,0.49262
shendure,Geneformer,author_day,42,10000000,0.0136438,0.0136438,1000,0.38615
shendure,Geneformer,author_day,42,10000000,0.0136438,0.0136438,2000,0.41279
shendure,Geneformer,author_day,42,10000000,0.0136438,0.0136438,4000,0.47709
shendure,Geneformer,author_day,42,10000000,0.0136438,0.0136438,5000,0.51571
shendure,Geneformer,author_day,42,10000000,0.0136438,0.0136438,7000,0.49298
shendure,Geneformer,author_day,42,10000000,0.0136438,0.0136438,8000,0.54104
shendure,Geneformer,author_day,42,10000000,0.0136438,0.0136438,10000,0.668
shendure,Geneformer,author_day,42,10000000,0.0136438,0.0136438,11000,0.69076
shendure,Geneformer,author_day,42,10000000,0.0136438,0.0136438,12000,0.71041
shendure,Geneformer,author_day,42,10000000,0.0136438,0.0136438,14000,0.69753
shendure,Geneformer,author_day,42,10000000,0.0136438,0.0136438,15000,0.74137
shendure,Geneformer,author_day,42,10000000,0.0136438,0.0136438,17000,0.71307
shendure,Geneformer,author_day,42,10000000,0.0136438,0.0136438,18000,0.73455
shendure,Geneformer,author_day,42,10000000,0.0136438,0.0136438,19000,0.7241
shendure,Geneformer,author_day,42,10000000,0.0136438,0.0136438,21000,0.73076
shendure,Geneformer,author_day,42,10000000,0.0136438,0.0136438,22000,0.76907
shendure,Geneformer,author_day,42,10000000,0.0136438,0.0136438,24000,0.78465
shendure,Geneformer,author_day,42,10000000,0.0136438,0.0136438,25000,0.77618
shendure,Geneformer,author_day,42,10000000,0.0136438,0.0136438,27000,0.77579
shendure,Geneformer,author_day,42,10000000,0.0136438,0.0136438,28000,0.77725
shendure,Geneformer,author_day,42,10000000,0.0251984,0.0251984,1000,0.50774
shendure,Geneformer,author_day,42,10000000,0.0251984,0.0251984,3000,0.56136
shendure,Geneformer,author_day,42,10000000,0.0251984,0.0251984,5000,0.59352
shendure,Geneformer,author_day,42,10000000,0.0251984,0.0251984,7000,0.78789
shendure,Geneformer,author_day,42,10000000,0.0251984,0.0251984,10000,0.83714
shendure,Geneformer,author_day,42,10000000,0.0251984,0.0251984,12000,0.86137
shendure,Geneformer,author_day,42,10000000,0.0251984,0.0251984,14000,0.91034
shendure,Geneformer,author_day,42,10000000,0.0251984,0.0251984,16000,0.95503
shendure,Geneformer,author_day,42,10000000,0.0251984,0.0251984,18000,0.96162
shendure,Geneformer,author_day,42,10000000,0.0251984,0.0251984,20000,0.96637
shendure,Geneformer,author_day,42,10000000,0.0251984,0.0251984,23000,1.00426
shendure,Geneformer,author_day,42,10000000,0.0251984,0.0251984,25000,0.97291
shendure,Geneformer,author_day,42,10000000,0.0251984,0.0251984,27000,0.97647
shendure,Geneformer,author_day,42,10000000,0.0251984,0.0251984,29000,0.98577
shendure,Geneformer,author_day,42,10000000,0.0251984,0.0251984,31000,0.99999
shendure,Geneformer,author_day,42,10000000,0.0251984,0.0251984,33000,0.98307
shendure,Geneformer,author_day,42,10000000,0.0251984,0.0251984,36000,0.97852
shendure,Geneformer,author_day,42,10000000,0.0251984,0.0251984,38000,1.00317
shendure,Geneformer,author_day,42,10000000,0.0251984,0.0251984,40000,1.03617
shendure,Geneformer,author_day,42,10000000,0.0251984,0.0251984,42000,1.01754
shendure,Geneformer,author_day,42,10000000,0.0465384,0.0465384,1000,0.64927
shendure,Geneformer,author_day,42,10000000,0.0465384,0.0465384,3000,0.68876
shendure,Geneformer,author_day,42,10000000,0.0465384,0.0465384,6000,1.0268
shendure,Geneformer,author_day,42,10000000,0.0465384,0.0465384,8000,1.07235
shendure,Geneformer,author_day,42,10000000,0.0465384,0.0465384,11000,1.17879
shendure,Geneformer,author_day,42,10000000,0.0465384,0.0465384,13000,1.2347
shendure,Geneformer,author_day,42,10000000,0.0465384,0.0465384,16000,1.25198
shendure,Geneformer,author_day,42,10000000,0.0465384,0.0465384,18000,1.30077
shendure,Geneformer,author_day,42,10000000,0.0465384,0.0465384,21000,1.32518
shendure,Geneformer,author_day,42,10000000,0.0465384,0.0465384,23000,1.31033
shendure,Geneformer,author_day,42,10000000,0.0465384,0.0465384,26000,1.34855
shendure,Geneformer,author_day,42,10000000,0.0465384,0.0465384,28000,1.3667
shendure,Geneformer,author_day,42,10000000,0.0465384,0.0465384,31000,1.39506
shendure,Geneformer,author_day,42,10000000,0.0465384,0.0465384,33000,1.34216
shendure,Geneformer,author_day,42,10000000,0.0465384,0.0465384,36000,1.37533
shendure,Geneformer,author_day,42,10000000,0.0465384,0.0465384,38000,1.38643
shendure,Geneformer,author_day,42,10000000,0.0465384,0.0465384,41000,1.38168
shendure,Geneformer,author_day,42,10000000,0.0465384,0.0465384,43000,1.40409
shendure,Geneformer,author_day,42,10000000,0.0465384,0.0465384,46000,1.41936
shendure,Geneformer,author_day,42,10000000,0.0465384,0.0465384,48000,1.41875
shendure,Geneformer,author_day,42,10000000,0.0859506,0.0859506,1000,0.74372
shendure,Geneformer,author_day,42,10000000,0.0859506,0.0859506,3000,0.83494
shendure,Geneformer,author_day,42,10000000,0.0859506,0.0859506,6000,1.11778
shendure,Geneformer,author_day,42,10000000,0.0859506,0.0859506,8000,1.21342
shendure,Geneformer,author_day,42,10000000,0.0859506,0.0859506,11000,1.33344
shendure,Geneformer,author_day,42,10000000,0.0859506,0.0859506,13000,1.37747
shendure,Geneformer,author_day,42,10000000,0.0859506,0.0859506,16000,1.40573
shendure,Geneformer,author_day,42,10000000,0.0859506,0.0859506,18000,1.40767
shendure,Geneformer,author_day,42,10000000,0.0859506,0.0859506,20000,1.44093
shendure,Geneformer,author_day,42,10000000,0.0859506,0.0859506,23000,1.43117
shendure,Geneformer,author_day,42,10000000,0.0859506,0.0859506,25000,1.42392
shendure,Geneformer,author_day,42,10000000,0.0859506,0.0859506,28000,1.48897
shendure,Geneformer,author_day,42,10000000,0.0859506,0.0859506,30000,1.46378
shendure,Geneformer,author_day,42,10000000,0.0859506,0.0859506,32000,1.51179
shendure,Geneformer,author_day,42,10000000,0.0859506,0.0859506,35000,1.48166
shendure,Geneformer,author_day,42,10000000,0.0859506,0.0859506,37000,1.51631
shendure,Geneformer,author_day,42,10000000,0.0859506,0.0859506,40000,1.53836
shendure,Geneformer,author_day,42,10000000,0.0859506,0.0859506,42000,1.52831
shendure,Geneformer,author_day,42,10000000,0.0859506,0.0859506,45000,1.50179
shendure,Geneformer,author_day,42,10000000,0.0859506,0.0859506,47000,1.54465
shendure,Geneformer,author_day,42,10000000,0.1587401,0.1587401,1000,0.8791
shendure,Geneformer,author_day,42,10000000,0.1587401,0.1587401,3000,1.07073
shendure,Geneformer,author_day,42,10000000,0.1587401,0.1587401,5000,1.19652
shendure,Geneformer,author_day,42,10000000,0.1587401,0.1587401,7000,1.38652
shendure,Geneformer,author_day,42,10000000,0.1587401,0.1587401,10000,1.55523
shendure,Geneformer,author_day,42,10000000,0.1587401,0.1587401,12000,1.54898
shendure,Geneformer,author_day,42,10000000,0.1587401,0.1587401,14000,1.60189
shendure,Geneformer,author_day,42,10000000,0.1587401,0.1587401,16000,1.65899
shendure,Geneformer,author_day,42,10000000,0.1587401,0.1587401,18000,1.69
shendure,Geneformer,author_day,42,10000000,0.1587401,0.1587401,20000,1.70242
shendure,Geneformer,author_day,42,10000000,0.1587401,0.1587401,23000,1.76398
shendure,Geneformer,author_day,42,10000000,0.1587401,0.1587401,25000,1.73667
shendure,Geneformer,author_day,42,10000000,0.1587401,0.1587401,27000,1.76544
shendure,Geneformer,author_day,42,10000000,0.1587401,0.1587401,29000,1.77607
shendure,Geneformer,author_day,42,10000000,0.1587401,0.1587401,31000,1.78565
shendure,Geneformer,author_day,42,10000000,0.1587401,0.1587401,33000,1.78949
shendure,Geneformer,author_day,42,10000000,0.1587401,0.1587401,36000,1.78966
shendure,Geneformer,author_day,42,10000000,0.1587401,0.1587401,38000,1.8069
shendure,Geneformer,author_day,42,10000000,0.1587401,0.1587401,40000,1.80775
shendure,Geneformer,author_day,42,10000000,0.1587401,0.1587401,42000,1.81579
shendure,Geneformer,author_day,42,10000000,0.2931733,0.2931733,1000,0.80203
shendure,Geneformer,author_day,42,10000000,0.2931733,0.2931733,4000,1.14841
shendure,Geneformer,author_day,42,10000000,0.2931733,0.2931733,7000,1.46246
shendure,Geneformer,author_day,42,10000000,0.2931733,0.2931733,10000,1.57598
shendure,Geneformer,author_day,42,10000000,0.2931733,0.2931733,12000,1.62257
shendure,Geneformer,author_day,42,10000000,0.2931733,0.2931733,15000,1.683
shendure,Geneformer,author_day,42,10000000,0.2931733,0.2931733,18000,1.73994
shendure,Geneformer,author_day,42,10000000,0.2931733,0.2931733,21000,1.78669
shendure,Geneformer,author_day,42,10000000,0.2931733,0.2931733,24000,1.81193
shendure,Geneformer,author_day,42,10000000,0.2931733,0.2931733,27000,1.82078
shendure,Geneformer,author_day,42,10000000,0.2931733,0.2931733,29000,1.86055
shendure,Geneformer,author_day,42,10000000,0.2931733,0.2931733,32000,1.8409
shendure,Geneformer,author_day,42,10000000,0.2931733,0.2931733,35000,1.85552
shendure,Geneformer,author_day,42,10000000,0.2931733,0.2931733,38000,1.90571
shendure,Geneformer,author_day,42,10000000,0.2931733,0.2931733,41000,1.94742
shendure,Geneformer,author_day,42,10000000,0.2931733,0.2931733,44000,1.93895
shendure,Geneformer,author_day,42,10000000,0.2931733,0.2931733,46000,1.85451
shendure,Geneformer,author_day,42,10000000,0.2931733,0.2931733,49000,1.91911
shendure,Geneformer,author_day,42,10000000,0.2931733,0.2931733,52000,1.97925
shendure,Geneformer,author_day,42,10000000,0.2931733,0.2931733,55000,2.00303
shendure,Geneformer,author_day,42,10000000,0.5414548,0.5414548,1000,0.6856
shendure,Geneformer,author_day,42,10000000,0.5414548,0.5414548,4000,1.28711
shendure,Geneformer,author_day,42,10000000,0.5414548,0.5414548,7000,1.62697
shendure,Geneformer,author_day,42,10000000,0.5414548,0.5414548,10000,1.76313
shendure,Geneformer,author_day,42,10000000,0.5414548,0.5414548,12000,1.79367
shendure,Geneformer,author_day,42,10000000,0.5414548,0.5414548,15000,1.81563
shendure,Geneformer,author_day,42,10000000,0.5414548,0.5414548,18000,1.81501
shendure,Geneformer,author_day,42,10000000,0.5414548,0.5414548,21000,1.85253
shendure,Geneformer,author_day,42,10000000,0.5414548,0.5414548,24000,1.86944
shendure,Geneformer,author_day,42,10000000,0.5414548,0.5414548,27000,1.90835
shendure,Geneformer,author_day,42,10000000,0.5414548,0.5414548,29000,1.90769
shendure,Geneformer,author_day,42,10000000,0.5414548,0.5414548,32000,1.87343
shendure,Geneformer,author_day,42,10000000,0.5414548,0.5414548,35000,1.89594
shendure,Geneformer,author_day,42,10000000,0.5414548,0.5414548,38000,1.93162
shendure,Geneformer,author_day,42,10000000,0.5414548,0.5414548,41000,1.90091
shendure,Geneformer,author_day,42,10000000,0.5414548,0.5414548,44000,1.94961
shendure,Geneformer,author_day,42,10000000,0.5414548,0.5414548,46000,1.86008
shendure,Geneformer,author_day,42,10000000,0.5414548,0.5414548,49000,1.9212
shendure,Geneformer,author_day,42,10000000,0.5414548,0.5414548,52000,1.92178
shendure,Geneformer,author_day,42,10000000,0.5414548,0.5414548,55000,1.87535
shendure,Geneformer,author_day,42,10000000,1.0,1.0,1000,0.90804
shendure,Geneformer,author_day,42,10000000,1.0,1.0,6000,1.69288
shendure,Geneformer,author_day,42,10000000,1.0,1.0,10000,1.8026
shendure,Geneformer,author_day,42,10000000,1.0,1.0,15000,1.85612
shendure,Geneformer,author_day,42,10000000,1.0,1.0,19000,1.84445
shendure,Geneformer,author_day,42,10000000,1.0,1.0,24000,1.95975
shendure,Geneformer,author_day,42,10000000,1.0,1.0,28000,1.94034
shendure,Geneformer,author_day,42,10000000,1.0,1.0,33000,1.94818
shendure,Geneformer,author_day,42,10000000,1.0,1.0,37000,1.91159
shendure,Geneformer,author_day,42,10000000,1.0,1.0,42000,1.96128
shendure,Geneformer,author_day,42,10000000,1.0,1.0,46000,1.98332
shendure,Geneformer,author_day,42,10000000,1.0,1.0,51000,2.01538
shendure,Geneformer,author_day,42,10000000,1.0,1.0,55000,1.94834
shendure,Geneformer,author_day,42,10000000,1.0,1.0,60000,1.93845
shendure,Geneformer,author_day,42,10000000,1.0,1.0,64000,2.00667
shendure,Geneformer,author_day,42,10000000,1.0,1.0,69000,1.91783
shendure,Geneformer,author_day,42,10000000,1.0,1.0,73000,1.95698
shendure,Geneformer,author_day,42,10000000,1.0,1.0,78000,1.98874
shendure,Geneformer,author_day,42,10000000,1.0,1.0,82000,1.92205
shendure,Geneformer,author_day,42,10000000,1.0,1.0,87000,1.95636
