dataset,size,quality,method,metric,seed,mi_value,umis_per_cell,fitted_mi_value,I_max,I_max_err,u_bar,u_bar_err,A_fit,B_fit,fitted_mi_value_cell,A_cell,A_cell_err,B_cell,B_cell_err,C_cell,C_cell_err
PBMC,100000,1.0,PCA,celltype.l3,42,3.27236,8100,3.135802884992795,3.2711559140124984,0.11303912938790248,1693.747956756804,237.50897809665443,0.0005904066162918387,0.05502794783559706,1.9232205645037774,26.57445352606746,26.369406203257274,0.8402577452502605,0.5750224384378163,1.9242105491756272,1.8414895575666255
PBMC,100000,1.0,PCA,celltype.l3,2303,3.30772,8100,3.135802884992795,3.2711559140124984,0.11303912938790248,1693.747956756804,237.50897809665443,0.0005904066162918387,0.05502794783559706,1.9232205645037774,26.57445352606746,26.369406203257274,0.8402577452502605,0.5750224384378163,1.9242105491756272,1.8414895575666255
PBMC,100000,1.0,PCA,celltype.l3,2701,3.24312,8100,3.135802884992795,3.2711559140124984,0.11303912938790248,1693.747956756804,237.50897809665443,0.0005904066162918387,0.05502794783559706,1.9232205645037774,26.57445352606746,26.369406203257274,0.8402577452502605,0.5750224384378163,1.9242105491756272,1.8414895575666255
PBMC,100000,1.0,PCA,protein_counts,42,3.92997,8100,3.7494764902918734,4.095689900960345,0.15293233396540637,5017.333819766208,1011.8414077592508,0.00019930904259557458,0.05826101268716033,2.180806205471536,37.70734074829012,33.7399393248818,1.0232741577641558,0.834642513907809,2.1811200720708706,0.7497225161917949
PBMC,100000,1.0,PCA,protein_counts,2303,3.74798,8100,3.7494764902918734,4.095689900960345,0.15293233396540637,5017.333819766208,1011.8414077592508,0.00019930904259557458,0.05826101268716033,2.180806205471536,37.70734074829012,33.7399393248818,1.0232741577641558,0.834642513907809,2.1811200720708706,0.7497225161917949
PBMC,100000,1.0,PCA,protein_counts,2701,3.88504,8100,3.7494764902918734,4.095689900960345,0.15293233396540637,5017.333819766208,1011.8414077592508,0.00019930904259557458,0.05826101268716033,2.180806205471536,37.70734074829012,33.7399393248818,1.0232741577641558,0.834642513907809,2.1811200720708706,0.7497225161917949
PBMC,100000,1.0,RandomProjection,celltype.l3,42,2.42923,8100,2.37222817254398,2.642237310166232,0.09354759400103209,3819.828319128241,458.7784479539304,0.00026179187032893125,0.010203320482884637,1.173914378928309,22.078923492378006,50.85706998358089,1.2811248719270925,1.8738723243740403,1.1739350888829843,0.0044008311596572145
PBMC,100000,1.0,RandomProjection,celltype.l3,2303,2.28135,8100,2.37222817254398,2.642237310166232,0.09354759400103209,3819.828319128241,458.7784479539304,0.00026179187032893125,0.010203320482884637,1.173914378928309,22.078923492378006,50.85706998358089,1.2811248719270925,1.8738723243740403,1.1739350888829843,0.0044008311596572145
PBMC,100000,1.0,RandomProjection,celltype.l3,2701,2.42923,8100,2.37222817254398,2.642237310166232,0.09354759400103209,3819.828319128241,458.7784479539304,0.00026179187032893125,0.010203320482884637,1.173914378928309,22.078923492378006,50.85706998358089,1.2811248719270925,1.8738723243740403,1.1739350888829843,0.0044008311596572145
PBMC,100000,1.0,RandomProjection,protein_counts,42,2.83812,8100,2.8388034230784096,3.1880378079248297,0.08060942129735749,5145.051925101226,548.3149265896884,0.0001943614981068098,0.016143594967854114,1.4674857531067789,32.276501343365894,52.42725273908582,1.2646690696240785,1.7015077257855573,1.467524203136347,0.10617682045863089
PBMC,100000,1.0,RandomProjection,protein_counts,2701,2.83812,8100,2.8388034230784096,3.1880378079248297,0.08060942129735749,5145.051925101226,548.3149265896884,0.0001943614981068098,0.016143594967854114,1.4674857531067789,32.276501343365894,52.42725273908582,1.2646690696240785,1.7015077257855573,1.467524203136347,0.10617682045863089
PBMC,100000,1.0,SCVI,celltype.l3,42,3.63985,8100,3.5141303416599254,3.5882438236131264,0.06492551073630161,883.2405431002737,70.47589397162113,0.0011321944036783993,0.1637793145642199,2.2875280976058114,63.20919377552325,29.437524352322047,0.3462301128441859,0.1900368541911114,2.365571067023558,0.00847082387297237
PBMC,100000,1.0,SCVI,celltype.l3,2701,3.61555,8100,3.5141303416599254,3.5882438236131264,0.06492551073630161,883.2405431002737,70.47589397162113,0.0011321944036783993,0.1637793145642199,2.2875280976058114,63.20919377552325,29.437524352322047,0.3462301128441859,0.1900368541911114,2.365571067023558,0.00847082387297237
PBMC,100000,1.0,SCVI,protein_counts,42,4.72651,8100,4.8377506739365606,5.176518144918793,0.1011089708632997,4861.121825990686,656.4946568931617,0.00020571383227907525,0.2690530776621274,2.96570259422388,9774252.425063113,241249148.8612252,0.08986066508511048,0.11356655225623379,4.475192563524752,5.439720557293852
PBMC,100000,1.0,SCVI,protein_counts,2701,4.77016,8100,4.8377506739365606,5.176518144918793,0.1011089708632997,4861.121825990686,656.4946568931617,0.00020571383227907525,0.2690530776621274,2.96570259422388,9774252.425063113,241249148.8612252,0.08986066508511048,0.11356655225623379,4.475192563524752,5.439720557293852
larry,100,0.003876,Geneformer,clone,42,-0.01993,10,0.01845746903716584,0.05264410408584817,0.9501166442711357,19.21146382876753,17.963406674973445,0.05205225426407045,0.05599309213262971,0.0018461243925913529,23.745711924610983,7.077962801846246,0.27856666982547995,0.09012511690184803,0.6718215096583483,0.2596124080646325
larry,100,0.003876,Geneformer,clone,1404,0.00043,10,0.01845746903716584,0.05264410408584817,0.9501166442711357,19.21146382876753,17.963406674973445,0.05205225426407045,0.05599309213262971,0.0018461243925913529,23.745711924610983,7.077962801846246,0.27856666982547995,0.09012511690184803,0.6718215096583483,0.2596124080646325
larry,100,0.003876,Geneformer,clone,2701,-0.02014,10,0.01845746903716584,0.05264410408584817,0.9501166442711357,19.21146382876753,17.963406674973445,0.05205225426407045,0.05599309213262971,0.0018461243925913529,23.745711924610983,7.077962801846246,0.27856666982547995,0.09012511690184803,0.6718215096583483,0.2596124080646325
larry,100,0.003876,PCA,clone,42,-0.03901,10,0.03229480953387378,1.739212483476351,0.15579804741909212,2205.8433058088212,440.77768892054536,0.0004533413580949386,0.005052840554726767,0.49071837719218403,1.4173759117107738,2.787372194353231,0.5345697382957769,0.25044877738431587,0.5934821039474534,0.010020645984219891
larry,100,0.003876,PCA,clone,1404,0.0301,10,0.03229480953387378,1.739212483476351,0.15579804741909212,2205.8433058088212,440.77768892054536,0.0004533413580949386,0.005052840554726767,0.49071837719218403,1.4173759117107738,2.787372194353231,0.5345697382957769,0.25044877738431587,0.5934821039474534,0.010020645984219891
larry,100,0.003876,PCA,clone,2701,-0.10312,10,0.03229480953387378,1.739212483476351,0.15579804741909212,2205.8433058088212,440.77768892054536,0.0004533413580949386,0.005052840554726767,0.49071837719218403,1.4173759117107738,2.787372194353231,0.5345697382957769,0.25044877738431587,0.5934821039474534,0.010020645984219891
larry,100,0.003876,RandomProjection,clone,42,0.07092,10,0.004615455901336829,0.5315048791306713,0.19221072072462772,1686.9990191718712,364.8772248406055,0.0005927685722608711,0.0012384628761961114,0.12378018103352553,0.02322618198624815,0.37062752236712526,0.9999987657175661,1.8952892185002512,0.12401244525220921,1.2881542945298744e-05
larry,100,0.003876,RandomProjection,clone,1404,0.07092,10,0.004615455901336829,0.5315048791306713,0.19221072072462772,1686.9990191718712,364.8772248406055,0.0005927685722608711,0.0012384628761961114,0.12378018103352553,0.02322618198624815,0.37062752236712526,0.9999987657175661,1.8952892185002512,0.12401244525220921,1.2881542945298744e-05
larry,100,0.003876,RandomProjection,clone,2701,0.07092,10,0.004615455901336829,0.5315048791306713,0.19221072072462772,1686.9990191718712,364.8772248406055,0.0005927685722608711,0.0012384628761961114,0.12378018103352553,0.02322618198624815,0.37062752236712526,0.9999987657175661,1.8952892185002512,0.12401244525220921,1.2881542945298744e-05
larry,100,0.003876,SCVI,clone,42,0.00458,10,0.020339893044204124,0.892307519438315,0.1474676743724233,845.0362755526114,142.8195754757863,0.001183381150526408,0.004077061896030187,0.2612050165584747,57.607197517596916,29.23424687724311,0.22154951058359795,0.07007230129092562,1.1461855968089187,0.14319019673895395
larry,100,0.003876,SCVI,clone,1404,0.02311,10,0.020339893044204124,0.892307519438315,0.1474676743724233,845.0362755526114,142.8195754757863,0.001183381150526408,0.004077061896030187,0.2612050165584747,57.607197517596916,29.23424687724311,0.22154951058359795,0.07007230129092562,1.1461855968089187,0.14319019673895395
larry,100,0.003876,SCVI,clone,2701,0.028,10,0.020339893044204124,0.892307519438315,0.1474676743724233,845.0362755526114,142.8195754757863,0.001183381150526408,0.004077061896030187,0.2612050165584747,57.607197517596916,29.23424687724311,0.22154951058359795,0.07007230129092562,1.1461855968089187,0.14319019673895395
larry,100,0.0071835,Geneformer,clone,42,0.05525,19,0.02665657541368669,0.05264410408584817,0.9501166442711357,19.21146382876753,17.963406674973445,0.05205225426407045,0.05599309213262971,0.0018461243925913529,23.745711924610983,7.077962801846246,0.27856666982547995,0.09012511690184803,0.6718215096583483,0.2596124080646325
larry,100,0.0071835,Geneformer,clone,1404,0.00672,19,0.02665657541368669,0.05264410408584817,0.9501166442711357,19.21146382876753,17.963406674973445,0.05205225426407045,0.05599309213262971,0.0018461243925913529,23.745711924610983,7.077962801846246,0.27856666982547995,0.09012511690184803,0.6718215096583483,0.2596124080646325
larry,100,0.0071835,Geneformer,clone,2701,0.01949,19,0.02665657541368669,0.05264410408584817,0.9501166442711357,19.21146382876753,17.963406674973445,0.05205225426407045,0.05599309213262971,0.0018461243925913529,23.745711924610983,7.077962801846246,0.27856666982547995,0.09012511690184803,0.6718215096583483,0.2596124080646325
larry,100,0.0071835,PCA,clone,42,0.05439,19,0.059939802266482246,1.739212483476351,0.15579804741909212,2205.8433058088212,440.77768892054536,0.0004533413580949386,0.005052840554726767,0.49071837719218403,1.4173759117107738,2.787372194353231,0.5345697382957769,0.25044877738431587,0.5934821039474534,0.010020645984219891
larry,100,0.0071835,PCA,clone,1404,-0.03434,19,0.059939802266482246,1.739212483476351,0.15579804741909212,2205.8433058088212,440.77768892054536,0.0004533413580949386,0.005052840554726767,0.49071837719218403,1.4173759117107738,2.787372194353231,0.5345697382957769,0.25044877738431587,0.5934821039474534,0.010020645984219891
larry,100,0.0071835,PCA,clone,2701,0.02203,19,0.059939802266482246,1.739212483476351,0.15579804741909212,2205.8433058088212,440.77768892054536,0.0004533413580949386,0.005052840554726767,0.49071837719218403,1.4173759117107738,2.787372194353231,0.5345697382957769,0.25044877738431587,0.5934821039474534,0.010020645984219891
larry,100,0.0071835,RandomProjection,clone,42,0.02288,19,0.008698413275930173,0.5315048791306713,0.19221072072462772,1686.9990191718712,364.8772248406055,0.0005927685722608711,0.0012384628761961114,0.12378018103352553,0.02322618198624815,0.37062752236712526,0.9999987657175661,1.8952892185002512,0.12401244525220921,1.2881542945298744e-05
larry,100,0.0071835,RandomProjection,clone,1404,0.02288,19,0.008698413275930173,0.5315048791306713,0.19221072072462772,1686.9990191718712,364.8772248406055,0.0005927685722608711,0.0012384628761961114,0.12378018103352553,0.02322618198624815,0.37062752236712526,0.9999987657175661,1.8952892185002512,0.12401244525220921,1.2881542945298744e-05
larry,100,0.0071835,RandomProjection,clone,2701,0.02288,19,0.008698413275930173,0.5315048791306713,0.19221072072462772,1686.9990191718712,364.8772248406055,0.0005927685722608711,0.0012384628761961114,0.12378018103352553,0.02322618198624815,0.37062752236712526,0.9999987657175661,1.8952892185002512,0.12401244525220921,1.2881542945298744e-05
larry,100,0.0071835,SCVI,clone,42,0.05277,19,0.0377806468602883,0.892307519438315,0.1474676743724233,845.0362755526114,142.8195754757863,0.001183381150526408,0.004077061896030187,0.2612050165584747,57.607197517596916,29.23424687724311,0.22154951058359795,0.07007230129092562,1.1461855968089187,0.14319019673895395
larry,100,0.0071835,SCVI,clone,1404,-0.00605,19,0.0377806468602883,0.892307519438315,0.1474676743724233,845.0362755526114,142.8195754757863,0.001183381150526408,0.004077061896030187,0.2612050165584747,57.607197517596916,29.23424687724311,0.22154951058359795,0.07007230129092562,1.1461855968089187,0.14319019673895395
larry,100,0.0071835,SCVI,clone,2701,-0.00694,19,0.0377806468602883,0.892307519438315,0.1474676743724233,845.0362755526114,142.8195754757863,0.001183381150526408,0.004077061896030187,0.2612050165584747,57.607197517596916,29.23424687724311,0.22154951058359795,0.07007230129092562,1.1461855968089187,0.14319019673895395
larry,100,0.0133136,Geneformer,clone,42,0.04661,34,0.03407756275674136,0.05264410408584817,0.9501166442711357,19.21146382876753,17.963406674973445,0.05205225426407045,0.05599309213262971,0.0018461243925913529,23.745711924610983,7.077962801846246,0.27856666982547995,0.09012511690184803,0.6718215096583483,0.2596124080646325
larry,100,0.0133136,Geneformer,clone,1404,0.0126,34,0.03407756275674136,0.05264410408584817,0.9501166442711357,19.21146382876753,17.963406674973445,0.05205225426407045,0.05599309213262971,0.0018461243925913529,23.745711924610983,7.077962801846246,0.27856666982547995,0.09012511690184803,0.6718215096583483,0.2596124080646325
larry,100,0.0133136,Geneformer,clone,2701,0.07624,34,0.03407756275674136,0.05264410408584817,0.9501166442711357,19.21146382876753,17.963406674973445,0.05205225426407045,0.05599309213262971,0.0018461243925913529,23.745711924610983,7.077962801846246,0.27856666982547995,0.09012511690184803,0.6718215096583483,0.2596124080646325
larry,100,0.0133136,PCA,clone,42,0.07675,34,0.10332732305865953,1.739212483476351,0.15579804741909212,2205.8433058088212,440.77768892054536,0.0004533413580949386,0.005052840554726767,0.49071837719218403,1.4173759117107738,2.787372194353231,0.5345697382957769,0.25044877738431587,0.5934821039474534,0.010020645984219891
larry,100,0.0133136,PCA,clone,1404,-0.02574,34,0.10332732305865953,1.739212483476351,0.15579804741909212,2205.8433058088212,440.77768892054536,0.0004533413580949386,0.005052840554726767,0.49071837719218403,1.4173759117107738,2.787372194353231,0.5345697382957769,0.25044877738431587,0.5934821039474534,0.010020645984219891
larry,100,0.0133136,PCA,clone,2701,0.10495,34,0.10332732305865953,1.739212483476351,0.15579804741909212,2205.8433058088212,440.77768892054536,0.0004533413580949386,0.005052840554726767,0.49071837719218403,1.4173759117107738,2.787372194353231,0.5345697382957769,0.25044877738431587,0.5934821039474534,0.010020645984219891
larry,100,0.0133136,RandomProjection,clone,42,0.02077,34,0.015358648656606832,0.5315048791306713,0.19221072072462772,1686.9990191718712,364.8772248406055,0.0005927685722608711,0.0012384628761961114,0.12378018103352553,0.02322618198624815,0.37062752236712526,0.9999987657175661,1.8952892185002512,0.12401244525220921,1.2881542945298744e-05
larry,100,0.0133136,RandomProjection,clone,1404,0.02077,34,0.015358648656606832,0.5315048791306713,0.19221072072462772,1686.9990191718712,364.8772248406055,0.0005927685722608711,0.0012384628761961114,0.12378018103352553,0.02322618198624815,0.37062752236712526,0.9999987657175661,1.8952892185002512,0.12401244525220921,1.2881542945298744e-05
larry,100,0.0133136,RandomProjection,clone,2701,0.02077,34,0.015358648656606832,0.5315048791306713,0.19221072072462772,1686.9990191718712,364.8772248406055,0.0005927685722608711,0.0012384628761961114,0.12378018103352553,0.02322618198624815,0.37062752236712526,0.9999987657175661,1.8952892185002512,0.12401244525220921,1.2881542945298744e-05
larry,100,0.0133136,SCVI,clone,42,0.03914,34,0.06518852505495434,0.892307519438315,0.1474676743724233,845.0362755526114,142.8195754757863,0.001183381150526408,0.004077061896030187,0.2612050165584747,57.607197517596916,29.23424687724311,0.22154951058359795,0.07007230129092562,1.1461855968089187,0.14319019673895395
larry,100,0.0133136,SCVI,clone,1404,-0.00172,34,0.06518852505495434,0.892307519438315,0.1474676743724233,845.0362755526114,142.8195754757863,0.001183381150526408,0.004077061896030187,0.2612050165584747,57.607197517596916,29.23424687724311,0.22154951058359795,0.07007230129092562,1.1461855968089187,0.14319019673895395
larry,100,0.0133136,SCVI,clone,2701,0.04777,34,0.06518852505495434,0.892307519438315,0.1474676743724233,845.0362755526114,142.8195754757863,0.001183381150526408,0.004077061896030187,0.2612050165584747,57.607197517596916,29.23424687724311,0.22154951058359795,0.07007230129092562,1.1461855968089187,0.14319019673895395
larry,100,0.0246748,Geneformer,clone,42,0.0526,64,0.04082652426553245,0.05264410408584817,0.9501166442711357,19.21146382876753,17.963406674973445,0.05205225426407045,0.05599309213262971,0.0018461243925913529,23.745711924610983,7.077962801846246,0.27856666982547995,0.09012511690184803,0.6718215096583483,0.2596124080646325
larry,100,0.0246748,Geneformer,clone,1404,0.04125,64,0.04082652426553245,0.05264410408584817,0.9501166442711357,19.21146382876753,17.963406674973445,0.05205225426407045,0.05599309213262971,0.0018461243925913529,23.745711924610983,7.077962801846246,0.27856666982547995,0.09012511690184803,0.6718215096583483,0.2596124080646325
larry,100,0.0246748,Geneformer,clone,2701,0.06886,64,0.04082652426553245,0.05264410408584817,0.9501166442711357,19.21146382876753,17.963406674973445,0.05205225426407045,0.05599309213262971,0.0018461243925913529,23.745711924610983,7.077962801846246,0.27856666982547995,0.09012511690184803,0.6718215096583483,0.2596124080646325
larry,100,0.0246748,PCA,clone,42,0.15612,64,0.1814834715246559,1.739212483476351,0.15579804741909212,2205.8433058088212,440.77768892054536,0.0004533413580949386,0.005052840554726767,0.49071837719218403,1.4173759117107738,2.787372194353231,0.5345697382957769,0.25044877738431587,0.5934821039474534,0.010020645984219891
larry,100,0.0246748,PCA,clone,1404,0.12891,64,0.1814834715246559,1.739212483476351,0.15579804741909212,2205.8433058088212,440.77768892054536,0.0004533413580949386,0.005052840554726767,0.49071837719218403,1.4173759117107738,2.787372194353231,0.5345697382957769,0.25044877738431587,0.5934821039474534,0.010020645984219891
larry,100,0.0246748,PCA,clone,2701,0.23923,64,0.1814834715246559,1.739212483476351,0.15579804741909212,2205.8433058088212,440.77768892054536,0.0004533413580949386,0.005052840554726767,0.49071837719218403,1.4173759117107738,2.787372194353231,0.5345697382957769,0.25044877738431587,0.5934821039474534,0.010020645984219891
larry,100,0.0246748,RandomProjection,clone,42,0.01265,64,0.028162745238866697,0.5315048791306713,0.19221072072462772,1686.9990191718712,364.8772248406055,0.0005927685722608711,0.0012384628761961114,0.12378018103352553,0.02322618198624815,0.37062752236712526,0.9999987657175661,1.8952892185002512,0.12401244525220921,1.2881542945298744e-05
larry,100,0.0246748,RandomProjection,clone,1404,0.01265,64,0.028162745238866697,0.5315048791306713,0.19221072072462772,1686.9990191718712,364.8772248406055,0.0005927685722608711,0.0012384628761961114,0.12378018103352553,0.02322618198624815,0.37062752236712526,0.9999987657175661,1.8952892185002512,0.12401244525220921,1.2881542945298744e-05
larry,100,0.0246748,RandomProjection,clone,2701,0.01265,64,0.028162745238866697,0.5315048791306713,0.19221072072462772,1686.9990191718712,364.8772248406055,0.0005927685722608711,0.0012384628761961114,0.12378018103352553,0.02322618198624815,0.37062752236712526,0.9999987657175661,1.8952892185002512,0.12401244525220921,1.2881542945298744e-05
larry,100,0.0246748,SCVI,clone,42,0.03069,64,0.11458291938320914,0.892307519438315,0.1474676743724233,845.0362755526114,142.8195754757863,0.001183381150526408,0.004077061896030187,0.2612050165584747,57.607197517596916,29.23424687724311,0.22154951058359795,0.07007230129092562,1.1461855968089187,0.14319019673895395
larry,100,0.0246748,SCVI,clone,1404,0.06102,64,0.11458291938320914,0.892307519438315,0.1474676743724233,845.0362755526114,142.8195754757863,0.001183381150526408,0.004077061896030187,0.2612050165584747,57.607197517596916,29.23424687724311,0.22154951058359795,0.07007230129092562,1.1461855968089187,0.14319019673895395
larry,100,0.0246748,SCVI,clone,2701,0.08286,64,0.11458291938320914,0.892307519438315,0.1474676743724233,845.0362755526114,142.8195754757863,0.001183381150526408,0.004077061896030187,0.2612050165584747,57.607197517596916,29.23424687724311,0.22154951058359795,0.07007230129092562,1.1461855968089187,0.14319019673895395
larry,100,0.0457311,Geneformer,clone,42,0.08965,118,0.04550049988523947,0.05264410408584817,0.9501166442711357,19.21146382876753,17.963406674973445,0.05205225426407045,0.05599309213262971,0.0018461243925913529,23.745711924610983,7.077962801846246,0.27856666982547995,0.09012511690184803,0.6718215096583483,0.2596124080646325
larry,100,0.0457311,Geneformer,clone,1404,0.04101,118,0.04550049988523947,0.05264410408584817,0.9501166442711357,19.21146382876753,17.963406674973445,0.05205225426407045,0.05599309213262971,0.0018461243925913529,23.745711924610983,7.077962801846246,0.27856666982547995,0.09012511690184803,0.6718215096583483,0.2596124080646325
larry,100,0.0457311,Geneformer,clone,2701,0.07965,118,0.04550049988523947,0.05264410408584817,0.9501166442711357,19.21146382876753,17.963406674973445,0.05205225426407045,0.05599309213262971,0.0018461243925913529,23.745711924610983,7.077962801846246,0.27856666982547995,0.09012511690184803,0.6718215096583483,0.2596124080646325
larry,100,0.0457311,PCA,clone,42,0.27489,118,0.29974537455091826,1.739212483476351,0.15579804741909212,2205.8433058088212,440.77768892054536,0.0004533413580949386,0.005052840554726767,0.49071837719218403,1.4173759117107738,2.787372194353231,0.5345697382957769,0.25044877738431587,0.5934821039474534,0.010020645984219891
larry,100,0.0457311,PCA,clone,1404,0.34708,118,0.29974537455091826,1.739212483476351,0.15579804741909212,2205.8433058088212,440.77768892054536,0.0004533413580949386,0.005052840554726767,0.49071837719218403,1.4173759117107738,2.787372194353231,0.5345697382957769,0.25044877738431587,0.5934821039474534,0.010020645984219891
larry,100,0.0457311,PCA,clone,2701,0.40823,118,0.29974537455091826,1.739212483476351,0.15579804741909212,2205.8433058088212,440.77768892054536,0.0004533413580949386,0.005052840554726767,0.49071837719218403,1.4173759117107738,2.787372194353231,0.5345697382957769,0.25044877738431587,0.5934821039474534,0.010020645984219891
larry,100,0.0457311,RandomProjection,clone,42,0.03156,118,0.04962131132191897,0.5315048791306713,0.19221072072462772,1686.9990191718712,364.8772248406055,0.0005927685722608711,0.0012384628761961114,0.12378018103352553,0.02322618198624815,0.37062752236712526,0.9999987657175661,1.8952892185002512,0.12401244525220921,1.2881542945298744e-05
larry,100,0.0457311,RandomProjection,clone,1404,0.03156,118,0.04962131132191897,0.5315048791306713,0.19221072072462772,1686.9990191718712,364.8772248406055,0.0005927685722608711,0.0012384628761961114,0.12378018103352553,0.02322618198624815,0.37062752236712526,0.9999987657175661,1.8952892185002512,0.12401244525220921,1.2881542945298744e-05
larry,100,0.0457311,RandomProjection,clone,2701,0.03156,118,0.04962131132191897,0.5315048791306713,0.19221072072462772,1686.9990191718712,364.8772248406055,0.0005927685722608711,0.0012384628761961114,0.12378018103352553,0.02322618198624815,0.37062752236712526,0.9999987657175661,1.8952892185002512,0.12401244525220921,1.2881542945298744e-05
larry,100,0.0457311,SCVI,clone,42,0.20347,118,0.18904283016865708,0.892307519438315,0.1474676743724233,845.0362755526114,142.8195754757863,0.001183381150526408,0.004077061896030187,0.2612050165584747,57.607197517596916,29.23424687724311,0.22154951058359795,0.07007230129092562,1.1461855968089187,0.14319019673895395
larry,100,0.0457311,SCVI,clone,1404,0.11783,118,0.18904283016865708,0.892307519438315,0.1474676743724233,845.0362755526114,142.8195754757863,0.001183381150526408,0.004077061896030187,0.2612050165584747,57.607197517596916,29.23424687724311,0.22154951058359795,0.07007230129092562,1.1461855968089187,0.14319019673895395
larry,100,0.0457311,SCVI,clone,2701,0.17517,118,0.18904283016865708,0.892307519438315,0.1474676743724233,845.0362755526114,142.8195754757863,0.001183381150526408,0.004077061896030187,0.2612050165584747,57.607197517596916,29.23424687724311,0.22154951058359795,0.07007230129092562,1.1461855968089187,0.14319019673895395
larry,100,0.0847557,Geneformer,clone,42,0.04899,219,0.04853798123355781,0.05264410408584817,0.9501166442711357,19.21146382876753,17.963406674973445,0.05205225426407045,0.05599309213262971,0.0018461243925913529,23.745711924610983,7.077962801846246,0.27856666982547995,0.09012511690184803,0.6718215096583483,0.2596124080646325
larry,100,0.0847557,Geneformer,clone,1404,0.08019,219,0.04853798123355781,0.05264410408584817,0.9501166442711357,19.21146382876753,17.963406674973445,0.05205225426407045,0.05599309213262971,0.0018461243925913529,23.745711924610983,7.077962801846246,0.27856666982547995,0.09012511690184803,0.6718215096583483,0.2596124080646325
larry,100,0.0847557,Geneformer,clone,2701,0.01498,219,0.04853798123355781,0.05264410408584817,0.9501166442711357,19.21146382876753,17.963406674973445,0.05205225426407045,0.05599309213262971,0.0018461243925913529,23.745711924610983,7.077962801846246,0.27856666982547995,0.09012511690184803,0.6718215096583483,0.2596124080646325
larry,100,0.0847557,PCA,clone,42,0.46236,219,0.4691680352681275,1.739212483476351,0.15579804741909212,2205.8433058088212,440.77768892054536,0.0004533413580949386,0.005052840554726767,0.49071837719218403,1.4173759117107738,2.787372194353231,0.5345697382957769,0.25044877738431587,0.5934821039474534,0.010020645984219891
larry,100,0.0847557,PCA,clone,1404,0.44868,219,0.4691680352681275,1.739212483476351,0.15579804741909212,2205.8433058088212,440.77768892054536,0.0004533413580949386,0.005052840554726767,0.49071837719218403,1.4173759117107738,2.787372194353231,0.5345697382957769,0.25044877738431587,0.5934821039474534,0.010020645984219891
larry,100,0.0847557,PCA,clone,2701,0.5513,219,0.4691680352681275,1.739212483476351,0.15579804741909212,2205.8433058088212,440.77768892054536,0.0004533413580949386,0.005052840554726767,0.49071837719218403,1.4173759117107738,2.787372194353231,0.5345697382957769,0.25044877738431587,0.5934821039474534,0.010020645984219891
larry,100,0.0847557,RandomProjection,clone,42,0.06428,219,0.08506465511365091,0.5315048791306713,0.19221072072462772,1686.9990191718712,364.8772248406055,0.0005927685722608711,0.0012384628761961114,0.12378018103352553,0.02322618198624815,0.37062752236712526,0.9999987657175661,1.8952892185002512,0.12401244525220921,1.2881542945298744e-05
larry,100,0.0847557,RandomProjection,clone,1404,0.06428,219,0.08506465511365091,0.5315048791306713,0.19221072072462772,1686.9990191718712,364.8772248406055,0.0005927685722608711,0.0012384628761961114,0.12378018103352553,0.02322618198624815,0.37062752236712526,0.9999987657175661,1.8952892185002512,0.12401244525220921,1.2881542945298744e-05
larry,100,0.0847557,RandomProjection,clone,2701,0.06428,219,0.08506465511365091,0.5315048791306713,0.19221072072462772,1686.9990191718712,364.8772248406055,0.0005927685722608711,0.0012384628761961114,0.12378018103352553,0.02322618198624815,0.37062752236712526,0.9999987657175661,1.8952892185002512,0.12401244525220921,1.2881542945298744e-05
larry,100,0.0847557,SCVI,clone,42,0.32219,219,0.29405908553752463,0.892307519438315,0.1474676743724233,845.0362755526114,142.8195754757863,0.001183381150526408,0.004077061896030187,0.2612050165584747,57.607197517596916,29.23424687724311,0.22154951058359795,0.07007230129092562,1.1461855968089187,0.14319019673895395
larry,100,0.0847557,SCVI,clone,1404,0.26445,219,0.29405908553752463,0.892307519438315,0.1474676743724233,845.0362755526114,142.8195754757863,0.001183381150526408,0.004077061896030187,0.2612050165584747,57.607197517596916,29.23424687724311,0.22154951058359795,0.07007230129092562,1.1461855968089187,0.14319019673895395
larry,100,0.0847557,SCVI,clone,2701,0.38284,219,0.29405908553752463,0.892307519438315,0.1474676743724233,845.0362755526114,142.8195754757863,0.001183381150526408,0.004077061896030187,0.2612050165584747,57.607197517596916,29.23424687724311,0.22154951058359795,0.07007230129092562,1.1461855968089187,0.14319019673895395
larry,100,0.1570821,Geneformer,clone,42,0.06926,405,0.05034123226522914,0.05264410408584817,0.9501166442711357,19.21146382876753,17.963406674973445,0.05205225426407045,0.05599309213262971,0.0018461243925913529,23.745711924610983,7.077962801846246,0.27856666982547995,0.09012511690184803,0.6718215096583483,0.2596124080646325
larry,100,0.1570821,Geneformer,clone,1404,0.01007,405,0.05034123226522914,0.05264410408584817,0.9501166442711357,19.21146382876753,17.963406674973445,0.05205225426407045,0.05599309213262971,0.0018461243925913529,23.745711924610983,7.077962801846246,0.27856666982547995,0.09012511690184803,0.6718215096583483,0.2596124080646325
larry,100,0.1570821,Geneformer,clone,2701,0.04868,405,0.05034123226522914,0.05264410408584817,0.9501166442711357,19.21146382876753,17.963406674973445,0.05205225426407045,0.05599309213262971,0.0018461243925913529,23.745711924610983,7.077962801846246,0.27856666982547995,0.09012511690184803,0.6718215096583483,0.2596124080646325
